"workerid","qnumber","qtype","condition","item","response","lower","upper"
"10",4,"bins","prior","coffee maker",0,36,"40"
"10",4,"bins","prior","coffee maker",0,40,"44"
"10",4,"bins","prior","coffee maker",0,44,"48"
"10",4,"bins","prior","coffee maker",0,48,"52"
"10",4,"bins","prior","coffee maker",0.18,52,"56"
"10",4,"bins","prior","coffee maker",0.33,56,"60"
"10",4,"bins","prior","coffee maker",0.5,60,"64"
"10",4,"bins","prior","coffee maker",0.7,64,"68"
"10",4,"bins","prior","coffee maker",0.84,68,"72"
"10",4,"bins","prior","coffee maker",1,72,"76"
"10",4,"bins","prior","coffee maker",1,76,"80"
"10",4,"bins","prior","coffee maker",0.99,80,"84"
"10",4,"bins","prior","coffee maker",0.84,84,"88"
"10",4,"bins","prior","coffee maker",0.71,88,"92"
"10",4,"bins","prior","coffee maker",0.52,92,"96"
"10",4,"bins","prior","coffee maker",0.38,96,"100"
"10",4,"bins","prior","coffee maker",0.25,100,"104"
"10",4,"bins","prior","coffee maker",0.11,104,"108"
"10",4,"bins","prior","coffee maker",0,108,"112"
"10",4,"bins","prior","coffee maker",0,112,"116"
"10",4,"bins","prior","coffee maker",0,116,"120"
"10",4,"bins","prior","coffee maker",0,120,"124"
"10",4,"bins","prior","coffee maker",0,124,"128"
"10",4,"bins","prior","coffee maker",0,128,"132"
"10",4,"bins","prior","coffee maker",0,132,"136"
"10",4,"bins","prior","coffee maker",0,136,"140"
"10",4,"bins","prior","coffee maker",0,140,"144"
"10",4,"bins","prior","coffee maker",0,144,"148"
"10",4,"bins","prior","coffee maker",0,148,"152"
"10",4,"bins","prior","coffee maker",0,152,"156"
"10",4,"bins","prior","coffee maker",0,156,"160"
"10",4,"bins","prior","coffee maker",0,160,"164"
"10",4,"bins","prior","coffee maker",0,164,"168"
"10",4,"bins","prior","coffee maker",0,168,"172"
"10",4,"bins","prior","coffee maker",0,172,"176"
"10",4,"bins","prior","coffee maker",0,176,"180"
"10",4,"bins","prior","coffee maker",0,180,"184"
"10",4,"bins","prior","coffee maker",0,184,"188"
"10",4,"bins","prior","coffee maker",0,188,"192"
"10",4,"bins","prior","coffee maker",0,192,"196"
"10",4,"bins","prior","coffee maker",0,196,"200"
"10",4,"bins","prior","coffee maker",0,200,"204"
"10",4,"bins","prior","coffee maker",0,204,"208"
"10",4,"bins","prior","coffee maker",0,208,"212"
"10",4,"bins","prior","coffee maker",0,212,"216"
"10",4,"bins","prior","coffee maker",0,216,"220"
"10",4,"bins","prior","coffee maker",0,220,"224"
"10",4,"bins","prior","coffee maker",0,224,"228"
"10",4,"bins","prior","coffee maker",0,228,"232"
"10",4,"bins","prior","coffee maker",0,232,"236"
"10",4,"bins","prior","coffee maker",0.01,236,"240"
"10",4,"bins","prior","coffee maker",0,240,"244"
"10",4,"bins","prior","coffee maker",0,244,"248"
"10",4,"bins","prior","coffee maker",0,248,"252"
"10",4,"bins","prior","coffee maker",0,252,"256"
"10",4,"bins","prior","coffee maker",0,256,"260"
"10",4,"bins","prior","coffee maker",0,260,"264"
"10",4,"bins","prior","coffee maker",0,264,"268"
"10",4,"bins","prior","coffee maker",0,268,"infty"
"11",4,"bins","prior","laptop",0.02,0,"50"
"11",4,"bins","prior","laptop",0.03,50,"100"
"11",4,"bins","prior","laptop",0.02,100,"150"
"11",4,"bins","prior","laptop",0.03,150,"200"
"11",4,"bins","prior","laptop",0.08,200,"250"
"11",4,"bins","prior","laptop",0.09,250,"300"
"11",4,"bins","prior","laptop",0.17,300,"350"
"11",4,"bins","prior","laptop",0.21,350,"400"
"11",4,"bins","prior","laptop",0.36,400,"450"
"11",4,"bins","prior","laptop",0.5,450,"500"
"11",4,"bins","prior","laptop",0.57,500,"550"
"11",4,"bins","prior","laptop",0.58,550,"600"
"11",4,"bins","prior","laptop",0.63,600,"650"
"11",4,"bins","prior","laptop",0.63,650,"700"
"11",4,"bins","prior","laptop",0.67,700,"750"
"11",4,"bins","prior","laptop",0.59,750,"800"
"11",4,"bins","prior","laptop",0.57,800,"850"
"11",4,"bins","prior","laptop",0.56,850,"900"
"11",4,"bins","prior","laptop",0.5,900,"950"
"11",4,"bins","prior","laptop",0.5,950,"1000"
"11",4,"bins","prior","laptop",0.43,1000,"1050"
"11",4,"bins","prior","laptop",0.41,1050,"1100"
"11",4,"bins","prior","laptop",0.33,1100,"1150"
"11",4,"bins","prior","laptop",0.36,1150,"1200"
"11",4,"bins","prior","laptop",0.28,1200,"1250"
"11",4,"bins","prior","laptop",0.26,1250,"1300"
"11",4,"bins","prior","laptop",0.28,1300,"1350"
"11",4,"bins","prior","laptop",0.26,1350,"1400"
"11",4,"bins","prior","laptop",0.21,1400,"1450"
"11",4,"bins","prior","laptop",0.16,1450,"1500"
"11",4,"bins","prior","laptop",0.22,1500,"1550"
"11",4,"bins","prior","laptop",0.18,1550,"1600"
"11",4,"bins","prior","laptop",0.19,1600,"1650"
"11",4,"bins","prior","laptop",0.14,1650,"1700"
"11",4,"bins","prior","laptop",0.12,1700,"1750"
"11",4,"bins","prior","laptop",0.14,1750,"1800"
"11",4,"bins","prior","laptop",0.12,1800,"1850"
"11",4,"bins","prior","laptop",0.11,1850,"1900"
"11",4,"bins","prior","laptop",0.08,1900,"1950"
"11",4,"bins","prior","laptop",0.07,1950,"2000"
"11",4,"bins","prior","laptop",0.07,2000,"2050"
"11",4,"bins","prior","laptop",0.06,2050,"2100"
"11",4,"bins","prior","laptop",0.05,2100,"2150"
"11",4,"bins","prior","laptop",0.07,2150,"2200"
"11",4,"bins","prior","laptop",0.05,2200,"2250"
"11",4,"bins","prior","laptop",0.06,2250,"2300"
"11",4,"bins","prior","laptop",0.05,2300,"2350"
"11",4,"bins","prior","laptop",0.06,2350,"2400"
"11",4,"bins","prior","laptop",0.02,2400,"2450"
"11",4,"bins","prior","laptop",0.03,2450,"infty"
"12",4,"bins","prior","laptop",0.03,0,"50"
"12",4,"bins","prior","laptop",0.05,50,"100"
"12",4,"bins","prior","laptop",0.05,100,"150"
"12",4,"bins","prior","laptop",0.02,150,"200"
"12",4,"bins","prior","laptop",0,200,"250"
"12",4,"bins","prior","laptop",0.03,250,"300"
"12",4,"bins","prior","laptop",0.04,300,"350"
"12",4,"bins","prior","laptop",0.02,350,"400"
"12",4,"bins","prior","laptop",0.05,400,"450"
"12",4,"bins","prior","laptop",0.03,450,"500"
"12",4,"bins","prior","laptop",0.3,500,"550"
"12",4,"bins","prior","laptop",0.29,550,"600"
"12",4,"bins","prior","laptop",0.63,600,"650"
"12",4,"bins","prior","laptop",0.6,650,"700"
"12",4,"bins","prior","laptop",0.72,700,"750"
"12",4,"bins","prior","laptop",0.71,750,"800"
"12",4,"bins","prior","laptop",0.8,800,"850"
"12",4,"bins","prior","laptop",0.74,850,"900"
"12",4,"bins","prior","laptop",0.78,900,"950"
"12",4,"bins","prior","laptop",0.83,950,"1000"
"12",4,"bins","prior","laptop",0.84,1000,"1050"
"12",4,"bins","prior","laptop",0.82,1050,"1100"
"12",4,"bins","prior","laptop",0.81,1100,"1150"
"12",4,"bins","prior","laptop",0.82,1150,"1200"
"12",4,"bins","prior","laptop",0.84,1200,"1250"
"12",4,"bins","prior","laptop",0.81,1250,"1300"
"12",4,"bins","prior","laptop",0.77,1300,"1350"
"12",4,"bins","prior","laptop",0.75,1350,"1400"
"12",4,"bins","prior","laptop",0.73,1400,"1450"
"12",4,"bins","prior","laptop",0.68,1450,"1500"
"12",4,"bins","prior","laptop",0.6,1500,"1550"
"12",4,"bins","prior","laptop",0.63,1550,"1600"
"12",4,"bins","prior","laptop",0.62,1600,"1650"
"12",4,"bins","prior","laptop",0.64,1650,"1700"
"12",4,"bins","prior","laptop",0.63,1700,"1750"
"12",4,"bins","prior","laptop",0.64,1750,"1800"
"12",4,"bins","prior","laptop",0.64,1800,"1850"
"12",4,"bins","prior","laptop",0.62,1850,"1900"
"12",4,"bins","prior","laptop",0.61,1900,"1950"
"12",4,"bins","prior","laptop",0.5,1950,"2000"
"12",4,"bins","prior","laptop",0.38,2000,"2050"
"12",4,"bins","prior","laptop",0.27,2050,"2100"
"12",4,"bins","prior","laptop",0.25,2100,"2150"
"12",4,"bins","prior","laptop",0.27,2150,"2200"
"12",4,"bins","prior","laptop",0.25,2200,"2250"
"12",4,"bins","prior","laptop",0.27,2250,"2300"
"12",4,"bins","prior","laptop",0.25,2300,"2350"
"12",4,"bins","prior","laptop",0.15,2350,"2400"
"12",4,"bins","prior","laptop",0.15,2400,"2450"
"12",4,"bins","prior","laptop",0.01,2450,"infty"
"13",4,"bins","prior","laptop",0.02,0,"50"
"13",4,"bins","prior","laptop",0.02,50,"100"
"13",4,"bins","prior","laptop",0.24,100,"150"
"13",4,"bins","prior","laptop",0.35,150,"200"
"13",4,"bins","prior","laptop",0.34,200,"250"
"13",4,"bins","prior","laptop",0.58,250,"300"
"13",4,"bins","prior","laptop",0.66,300,"350"
"13",4,"bins","prior","laptop",0.85,350,"400"
"13",4,"bins","prior","laptop",0.91,400,"450"
"13",4,"bins","prior","laptop",0.94,450,"500"
"13",4,"bins","prior","laptop",0.92,500,"550"
"13",4,"bins","prior","laptop",0.95,550,"600"
"13",4,"bins","prior","laptop",0.96,600,"650"
"13",4,"bins","prior","laptop",0.95,650,"700"
"13",4,"bins","prior","laptop",0.88,700,"750"
"13",4,"bins","prior","laptop",0.89,750,"800"
"13",4,"bins","prior","laptop",0.89,800,"850"
"13",4,"bins","prior","laptop",0.86,850,"900"
"13",4,"bins","prior","laptop",0.86,900,"950"
"13",4,"bins","prior","laptop",0.87,950,"1000"
"13",4,"bins","prior","laptop",0.83,1000,"1050"
"13",4,"bins","prior","laptop",0.79,1050,"1100"
"13",4,"bins","prior","laptop",0.8,1100,"1150"
"13",4,"bins","prior","laptop",0.8,1150,"1200"
"13",4,"bins","prior","laptop",0.81,1200,"1250"
"13",4,"bins","prior","laptop",0.79,1250,"1300"
"13",4,"bins","prior","laptop",0.72,1300,"1350"
"13",4,"bins","prior","laptop",0.58,1350,"1400"
"13",4,"bins","prior","laptop",0.5,1400,"1450"
"13",4,"bins","prior","laptop",0.44,1450,"1500"
"13",4,"bins","prior","laptop",0.34,1500,"1550"
"13",4,"bins","prior","laptop",0.34,1550,"1600"
"13",4,"bins","prior","laptop",0.29,1600,"1650"
"13",4,"bins","prior","laptop",0.26,1650,"1700"
"13",4,"bins","prior","laptop",0.22,1700,"1750"
"13",4,"bins","prior","laptop",0.19,1750,"1800"
"13",4,"bins","prior","laptop",0.17,1800,"1850"
"13",4,"bins","prior","laptop",0.15,1850,"1900"
"13",4,"bins","prior","laptop",0.12,1900,"1950"
"13",4,"bins","prior","laptop",0.08,1950,"2000"
"13",4,"bins","prior","laptop",0.02,2000,"2050"
"13",4,"bins","prior","laptop",0.02,2050,"2100"
"13",4,"bins","prior","laptop",0.02,2100,"2150"
"13",4,"bins","prior","laptop",0.01,2150,"2200"
"13",4,"bins","prior","laptop",0.02,2200,"2250"
"13",4,"bins","prior","laptop",0.03,2250,"2300"
"13",4,"bins","prior","laptop",0.01,2300,"2350"
"13",4,"bins","prior","laptop",0.02,2350,"2400"
"13",4,"bins","prior","laptop",0.01,2400,"2450"
"13",4,"bins","prior","laptop",0.02,2450,"infty"
"14",4,"bins","prior","sweater",0.22,0,"3"
"14",4,"bins","prior","sweater",0.81,3,"6"
"14",4,"bins","prior","sweater",0.8,6,"9"
"14",4,"bins","prior","sweater",0.67,9,"12"
"14",4,"bins","prior","sweater",0.78,12,"15"
"14",4,"bins","prior","sweater",0.79,15,"18"
"14",4,"bins","prior","sweater",0.79,18,"21"
"14",4,"bins","prior","sweater",0.68,21,"24"
"14",4,"bins","prior","sweater",0.67,24,"27"
"14",4,"bins","prior","sweater",0.79,27,"30"
"14",4,"bins","prior","sweater",0.74,30,"33"
"14",4,"bins","prior","sweater",0.83,33,"36"
"14",4,"bins","prior","sweater",0.76,36,"39"
"14",4,"bins","prior","sweater",0.79,39,"42"
"14",4,"bins","prior","sweater",0.8,42,"45"
"14",4,"bins","prior","sweater",0.83,45,"48"
"14",4,"bins","prior","sweater",0.81,48,"51"
"14",4,"bins","prior","sweater",0.85,51,"54"
"14",4,"bins","prior","sweater",0.87,54,"57"
"14",4,"bins","prior","sweater",0.85,57,"60"
"14",4,"bins","prior","sweater",0.85,60,"63"
"14",4,"bins","prior","sweater",0.84,63,"66"
"14",4,"bins","prior","sweater",0.78,66,"69"
"14",4,"bins","prior","sweater",0.78,69,"72"
"14",4,"bins","prior","sweater",0.71,72,"75"
"14",4,"bins","prior","sweater",0.74,75,"78"
"14",4,"bins","prior","sweater",0.72,78,"81"
"14",4,"bins","prior","sweater",0.65,81,"84"
"14",4,"bins","prior","sweater",0.72,84,"87"
"14",4,"bins","prior","sweater",0.68,87,"90"
"14",4,"bins","prior","sweater",0.5,90,"93"
"14",4,"bins","prior","sweater",0.5,93,"96"
"14",4,"bins","prior","sweater",0.59,96,"99"
"14",4,"bins","prior","sweater",0.5,99,"102"
"14",4,"bins","prior","sweater",0.64,102,"105"
"14",4,"bins","prior","sweater",0.5,105,"108"
"14",4,"bins","prior","sweater",0.64,108,"111"
"14",4,"bins","prior","sweater",0.67,111,"114"
"14",4,"bins","prior","sweater",0.63,114,"117"
"14",4,"bins","prior","sweater",0.6,117,"120"
"14",4,"bins","prior","sweater",0.62,120,"123"
"14",4,"bins","prior","sweater",0.62,123,"126"
"14",4,"bins","prior","sweater",0.62,126,"129"
"14",4,"bins","prior","sweater",0.59,129,"132"
"14",4,"bins","prior","sweater",0.5,132,"135"
"14",4,"bins","prior","sweater",0.62,135,"138"
"14",4,"bins","prior","sweater",0.41,138,"141"
"14",4,"bins","prior","sweater",0.4,141,"144"
"14",4,"bins","prior","sweater",0.5,144,"147"
"14",4,"bins","prior","sweater",0.37,147,"150"
"14",4,"bins","prior","sweater",0.29,150,"153"
"14",4,"bins","prior","sweater",0.25,153,"156"
"14",4,"bins","prior","sweater",0.27,156,"159"
"14",4,"bins","prior","sweater",0.25,159,"162"
"14",4,"bins","prior","sweater",0.28,162,"165"
"14",4,"bins","prior","sweater",0.24,165,"168"
"14",4,"bins","prior","sweater",0.25,168,"171"
"14",4,"bins","prior","sweater",0.28,171,"174"
"14",4,"bins","prior","sweater",0.29,174,"177"
"14",4,"bins","prior","sweater",0.35,177,"180"
"14",4,"bins","prior","sweater",0.28,180,"183"
"14",4,"bins","prior","sweater",0.14,183,"186"
"14",4,"bins","prior","sweater",0.14,186,"189"
"14",4,"bins","prior","sweater",0.12,189,"192"
"14",4,"bins","prior","sweater",0.13,192,"195"
"14",4,"bins","prior","sweater",0.14,195,"198"
"14",4,"bins","prior","sweater",0.08,198,"201"
"14",4,"bins","prior","sweater",0.1,201,"204"
"14",4,"bins","prior","sweater",0.1,204,"207"
"14",4,"bins","prior","sweater",0.14,207,"210"
"14",4,"bins","prior","sweater",0.13,210,"213"
"14",4,"bins","prior","sweater",0.16,213,"216"
"14",4,"bins","prior","sweater",0.12,216,"219"
"14",4,"bins","prior","sweater",0.14,219,"222"
"14",4,"bins","prior","sweater",0.09,222,"225"
"14",4,"bins","prior","sweater",0.13,225,"228"
"14",4,"bins","prior","sweater",0.11,228,"231"
"14",4,"bins","prior","sweater",0.09,231,"234"
"14",4,"bins","prior","sweater",0.08,234,"237"
"14",4,"bins","prior","sweater",0.13,237,"infty"
"15",4,"bins","prior","watch",0.5,0,"50"
"15",4,"bins","prior","watch",0.94,50,"100"
"15",4,"bins","prior","watch",0.98,100,"150"
"15",4,"bins","prior","watch",0.95,150,"200"
"15",4,"bins","prior","watch",0.78,200,"250"
"15",4,"bins","prior","watch",0.68,250,"300"
"15",4,"bins","prior","watch",0.53,300,"350"
"15",4,"bins","prior","watch",0.43,350,"400"
"15",4,"bins","prior","watch",0.38,400,"450"
"15",4,"bins","prior","watch",0.27,450,"500"
"15",4,"bins","prior","watch",0.3,500,"550"
"15",4,"bins","prior","watch",0.23,550,"600"
"15",4,"bins","prior","watch",0.17,600,"650"
"15",4,"bins","prior","watch",0.14,650,"700"
"15",4,"bins","prior","watch",0.12,700,"750"
"15",4,"bins","prior","watch",0.11,750,"800"
"15",4,"bins","prior","watch",0.1,800,"850"
"15",4,"bins","prior","watch",0.1,850,"900"
"15",4,"bins","prior","watch",0.1,900,"950"
"15",4,"bins","prior","watch",0.08,950,"1000"
"15",4,"bins","prior","watch",0.04,1000,"1050"
"15",4,"bins","prior","watch",0.06,1050,"1100"
"15",4,"bins","prior","watch",0.03,1100,"1150"
"15",4,"bins","prior","watch",0.07,1150,"1200"
"15",4,"bins","prior","watch",0.05,1200,"1250"
"15",4,"bins","prior","watch",0.06,1250,"1300"
"15",4,"bins","prior","watch",0.05,1300,"1350"
"15",4,"bins","prior","watch",0.06,1350,"1400"
"15",4,"bins","prior","watch",0.06,1400,"1450"
"15",4,"bins","prior","watch",0.05,1450,"1500"
"15",4,"bins","prior","watch",0.02,1500,"1550"
"15",4,"bins","prior","watch",0.03,1550,"1600"
"15",4,"bins","prior","watch",0.03,1600,"1650"
"15",4,"bins","prior","watch",0.05,1650,"1700"
"15",4,"bins","prior","watch",0.03,1700,"1750"
"15",4,"bins","prior","watch",0.03,1750,"1800"
"15",4,"bins","prior","watch",0.04,1800,"1850"
"15",4,"bins","prior","watch",0.03,1850,"1900"
"15",4,"bins","prior","watch",0.05,1900,"1950"
"15",4,"bins","prior","watch",0.04,1950,"2000"
"15",4,"bins","prior","watch",0.03,2000,"2050"
"15",4,"bins","prior","watch",0.01,2050,"2100"
"15",4,"bins","prior","watch",0.03,2100,"2150"
"15",4,"bins","prior","watch",0.02,2150,"2200"
"15",4,"bins","prior","watch",0.03,2200,"2250"
"15",4,"bins","prior","watch",0.02,2250,"2300"
"15",4,"bins","prior","watch",0.02,2300,"2350"
"15",4,"bins","prior","watch",0.04,2350,"2400"
"15",4,"bins","prior","watch",0.02,2400,"2450"
"15",4,"bins","prior","watch",0.03,2450,"2500"
"15",4,"bins","prior","watch",0.04,2500,"2550"
"15",4,"bins","prior","watch",0.03,2550,"2600"
"15",4,"bins","prior","watch",0.03,2600,"2650"
"15",4,"bins","prior","watch",0.03,2650,"2700"
"15",4,"bins","prior","watch",0.03,2700,"2750"
"15",4,"bins","prior","watch",0.02,2750,"2800"
"15",4,"bins","prior","watch",0.04,2800,"2850"
"15",4,"bins","prior","watch",0.04,2850,"2900"
"15",4,"bins","prior","watch",0.03,2900,"2950"
"15",4,"bins","prior","watch",0.04,2950,"infty"
"16",4,"bins","prior","coffee maker",0.01,0,"4"
"16",4,"bins","prior","coffee maker",0.01,4,"8"
"16",4,"bins","prior","coffee maker",0.01,8,"12"
"16",4,"bins","prior","coffee maker",0.01,12,"16"
"16",4,"bins","prior","coffee maker",0.13,16,"20"
"16",4,"bins","prior","coffee maker",0.15,20,"24"
"16",4,"bins","prior","coffee maker",0.2,24,"28"
"16",4,"bins","prior","coffee maker",0.26,28,"32"
"16",4,"bins","prior","coffee maker",0.27,32,"36"
"16",4,"bins","prior","coffee maker",0.3,36,"40"
"16",4,"bins","prior","coffee maker",0.5,40,"44"
"16",4,"bins","prior","coffee maker",0.5,44,"48"
"16",4,"bins","prior","coffee maker",0.66,48,"52"
"16",4,"bins","prior","coffee maker",0.66,52,"56"
"16",4,"bins","prior","coffee maker",0.71,56,"60"
"16",4,"bins","prior","coffee maker",0.75,60,"64"
"16",4,"bins","prior","coffee maker",0.77,64,"68"
"16",4,"bins","prior","coffee maker",0.74,68,"72"
"16",4,"bins","prior","coffee maker",0.75,72,"76"
"16",4,"bins","prior","coffee maker",0.74,76,"80"
"16",4,"bins","prior","coffee maker",0.65,80,"84"
"16",4,"bins","prior","coffee maker",0.65,84,"88"
"16",4,"bins","prior","coffee maker",0.64,88,"92"
"16",4,"bins","prior","coffee maker",0.68,92,"96"
"16",4,"bins","prior","coffee maker",0.65,96,"100"
"16",4,"bins","prior","coffee maker",0.63,100,"104"
"16",4,"bins","prior","coffee maker",0.68,104,"108"
"16",4,"bins","prior","coffee maker",0.59,108,"112"
"16",4,"bins","prior","coffee maker",0.57,112,"116"
"16",4,"bins","prior","coffee maker",0.5,116,"120"
"16",4,"bins","prior","coffee maker",0.58,120,"124"
"16",4,"bins","prior","coffee maker",0.59,124,"128"
"16",4,"bins","prior","coffee maker",0.62,128,"132"
"16",4,"bins","prior","coffee maker",0.59,132,"136"
"16",4,"bins","prior","coffee maker",0.57,136,"140"
"16",4,"bins","prior","coffee maker",0.59,140,"144"
"16",4,"bins","prior","coffee maker",0.56,144,"148"
"16",4,"bins","prior","coffee maker",0.5,148,"152"
"16",4,"bins","prior","coffee maker",0.58,152,"156"
"16",4,"bins","prior","coffee maker",0.59,156,"160"
"16",4,"bins","prior","coffee maker",0.56,160,"164"
"16",4,"bins","prior","coffee maker",0.58,164,"168"
"16",4,"bins","prior","coffee maker",0.57,168,"172"
"16",4,"bins","prior","coffee maker",0.58,172,"176"
"16",4,"bins","prior","coffee maker",0.56,176,"180"
"16",4,"bins","prior","coffee maker",0.5,180,"184"
"16",4,"bins","prior","coffee maker",0.5,184,"188"
"16",4,"bins","prior","coffee maker",0.5,188,"192"
"16",4,"bins","prior","coffee maker",0.5,192,"196"
"16",4,"bins","prior","coffee maker",0.5,196,"200"
"16",4,"bins","prior","coffee maker",0.44,200,"204"
"16",4,"bins","prior","coffee maker",0.37,204,"208"
"16",4,"bins","prior","coffee maker",0.38,208,"212"
"16",4,"bins","prior","coffee maker",0.33,212,"216"
"16",4,"bins","prior","coffee maker",0.34,216,"220"
"16",4,"bins","prior","coffee maker",0.32,220,"224"
"16",4,"bins","prior","coffee maker",0.3,224,"228"
"16",4,"bins","prior","coffee maker",0.27,228,"232"
"16",4,"bins","prior","coffee maker",0.23,232,"236"
"16",4,"bins","prior","coffee maker",0.2,236,"240"
"16",4,"bins","prior","coffee maker",0.27,240,"244"
"16",4,"bins","prior","coffee maker",0.24,244,"248"
"16",4,"bins","prior","coffee maker",0.21,248,"252"
"16",4,"bins","prior","coffee maker",0.15,252,"256"
"16",4,"bins","prior","coffee maker",0.12,256,"260"
"16",4,"bins","prior","coffee maker",0.1,260,"264"
"16",4,"bins","prior","coffee maker",0.04,264,"268"
"16",4,"bins","prior","coffee maker",0.01,268,"infty"
"17",4,"bins","prior","coffee maker",0,0,"4"
"17",4,"bins","prior","coffee maker",0,4,"8"
"17",4,"bins","prior","coffee maker",0,8,"12"
"17",4,"bins","prior","coffee maker",0,12,"16"
"17",4,"bins","prior","coffee maker",0.11,16,"20"
"17",4,"bins","prior","coffee maker",0.1,20,"24"
"17",4,"bins","prior","coffee maker",0.18,24,"28"
"17",4,"bins","prior","coffee maker",0.17,28,"32"
"17",4,"bins","prior","coffee maker",0.19,32,"36"
"17",4,"bins","prior","coffee maker",0.24,36,"40"
"17",4,"bins","prior","coffee maker",0.2,40,"44"
"17",4,"bins","prior","coffee maker",0.24,44,"48"
"17",4,"bins","prior","coffee maker",0.27,48,"52"
"17",4,"bins","prior","coffee maker",0.3,52,"56"
"17",4,"bins","prior","coffee maker",0.32,56,"60"
"17",4,"bins","prior","coffee maker",0.34,60,"64"
"17",4,"bins","prior","coffee maker",0.35,64,"68"
"17",4,"bins","prior","coffee maker",0.37,68,"72"
"17",4,"bins","prior","coffee maker",0.4,72,"76"
"17",4,"bins","prior","coffee maker",0.41,76,"80"
"17",4,"bins","prior","coffee maker",0.43,80,"84"
"17",4,"bins","prior","coffee maker",0.5,84,"88"
"17",4,"bins","prior","coffee maker",0.5,88,"92"
"17",4,"bins","prior","coffee maker",0.5,92,"96"
"17",4,"bins","prior","coffee maker",0.55,96,"100"
"17",4,"bins","prior","coffee maker",0.56,100,"104"
"17",4,"bins","prior","coffee maker",0.58,104,"108"
"17",4,"bins","prior","coffee maker",0.63,108,"112"
"17",4,"bins","prior","coffee maker",0.71,112,"116"
"17",4,"bins","prior","coffee maker",0.77,116,"120"
"17",4,"bins","prior","coffee maker",0.75,120,"124"
"17",4,"bins","prior","coffee maker",0.8,124,"128"
"17",4,"bins","prior","coffee maker",0.85,128,"132"
"17",4,"bins","prior","coffee maker",0.87,132,"136"
"17",4,"bins","prior","coffee maker",0.85,136,"140"
"17",4,"bins","prior","coffee maker",0.87,140,"144"
"17",4,"bins","prior","coffee maker",0.86,144,"148"
"17",4,"bins","prior","coffee maker",0.88,148,"152"
"17",4,"bins","prior","coffee maker",0.91,152,"156"
"17",4,"bins","prior","coffee maker",0.93,156,"160"
"17",4,"bins","prior","coffee maker",0.96,160,"164"
"17",4,"bins","prior","coffee maker",0.98,164,"168"
"17",4,"bins","prior","coffee maker",0.98,168,"172"
"17",4,"bins","prior","coffee maker",0.98,172,"176"
"17",4,"bins","prior","coffee maker",0.97,176,"180"
"17",4,"bins","prior","coffee maker",0.97,180,"184"
"17",4,"bins","prior","coffee maker",0.96,184,"188"
"17",4,"bins","prior","coffee maker",0.95,188,"192"
"17",4,"bins","prior","coffee maker",0.9,192,"196"
"17",4,"bins","prior","coffee maker",0.88,196,"200"
"17",4,"bins","prior","coffee maker",0.91,200,"204"
"17",4,"bins","prior","coffee maker",0.91,204,"208"
"17",4,"bins","prior","coffee maker",0.87,208,"212"
"17",4,"bins","prior","coffee maker",0.8,212,"216"
"17",4,"bins","prior","coffee maker",0.74,216,"220"
"17",4,"bins","prior","coffee maker",0.68,220,"224"
"17",4,"bins","prior","coffee maker",0.6,224,"228"
"17",4,"bins","prior","coffee maker",0.59,228,"232"
"17",4,"bins","prior","coffee maker",0.59,232,"236"
"17",4,"bins","prior","coffee maker",0.5,236,"240"
"17",4,"bins","prior","coffee maker",0.41,240,"244"
"17",4,"bins","prior","coffee maker",0.43,244,"248"
"17",4,"bins","prior","coffee maker",0.4,248,"252"
"17",4,"bins","prior","coffee maker",0.36,252,"256"
"17",4,"bins","prior","coffee maker",0.34,256,"260"
"17",4,"bins","prior","coffee maker",0.36,260,"264"
"17",4,"bins","prior","coffee maker",0.3,264,"268"
"17",4,"bins","prior","coffee maker",0.3,268,"infty"
"18",4,"bins","prior","laptop",0,0,"50"
"18",4,"bins","prior","laptop",0,50,"100"
"18",4,"bins","prior","laptop",0,100,"150"
"18",4,"bins","prior","laptop",0.03,150,"200"
"18",4,"bins","prior","laptop",0,200,"250"
"18",4,"bins","prior","laptop",0,250,"300"
"18",4,"bins","prior","laptop",0,300,"350"
"18",4,"bins","prior","laptop",0,350,"400"
"18",4,"bins","prior","laptop",0.16,400,"450"
"18",4,"bins","prior","laptop",0.5,450,"500"
"18",4,"bins","prior","laptop",0.5,500,"550"
"18",4,"bins","prior","laptop",0.58,550,"600"
"18",4,"bins","prior","laptop",0.56,600,"650"
"18",4,"bins","prior","laptop",0.58,650,"700"
"18",4,"bins","prior","laptop",0.58,700,"750"
"18",4,"bins","prior","laptop",0.55,750,"800"
"18",4,"bins","prior","laptop",0.71,800,"850"
"18",4,"bins","prior","laptop",0.72,850,"900"
"18",4,"bins","prior","laptop",0.6,900,"950"
"18",4,"bins","prior","laptop",0.6,950,"1000"
"18",4,"bins","prior","laptop",0.5,1000,"1050"
"18",4,"bins","prior","laptop",0.36,1050,"1100"
"18",4,"bins","prior","laptop",0.33,1100,"1150"
"18",4,"bins","prior","laptop",0.16,1150,"1200"
"18",4,"bins","prior","laptop",0.14,1200,"1250"
"18",4,"bins","prior","laptop",0.11,1250,"1300"
"18",4,"bins","prior","laptop",0.1,1300,"1350"
"18",4,"bins","prior","laptop",0.1,1350,"1400"
"18",4,"bins","prior","laptop",0.11,1400,"1450"
"18",4,"bins","prior","laptop",0.1,1450,"1500"
"18",4,"bins","prior","laptop",0.05,1500,"1550"
"18",4,"bins","prior","laptop",0.06,1550,"1600"
