"response","dollar_amount","level","qtype","item","phrasing","workerid","language","age","education","comments"
4,234,4,"concrete","headphones","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
4,900,3,"concrete","watch","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
-4,17.1,1,"inductive","sweater","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
-4,85.5,2,"inductive","sweater","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
-3,1680,3,"inductive","watch","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
-3,180.6,3,"inductive","headphones","conditional","20","",27,"1",""
-4,17.1,1,"inductive","sweater","conditional","20","",27,"1",""
-4,100,2,"inductive","coffee maker","conditional","20","",27,"1",""
4,450,2,"concrete","watch","conditional","20","",27,"1",""
4,1850,4,"concrete","laptop","conditional","20","",27,"1",""
-3,24,0,"inductive","watch","conditional","20","",27,"1",""
-3,185,1,"inductive","laptop","conditional","20","",27,"1",""
-3,600,1,"concrete","laptop","conditional","20","",27,"1",""
4,150,4,"concrete","sweater","conditional","20","",27,"1",""
-1,144,3,"concrete","headphones","conditional","20","",27,"1",""
4,925,2,"inductive","laptop","conditional","20","",27,"1",""
4,900,3,"concrete","watch","conditional","20","",27,"1",""
1,84,2,"concrete","coffee maker","conditional","20","",27,"1",""
4,2000,4,"concrete","watch","conditional","20","",27,"1",""
2,124,3,"concrete","coffee maker","conditional","20","",27,"1",""
-2,24,0,"concrete","headphones","conditional","20","",27,"1",""
4,1295,3,"inductive","laptop","conditional","20","",27,"1",""
-4,2,0,"inductive","coffee maker","conditional","20","",27,"1",""
-1,52,1,"concrete","coffee maker","conditional","20","",27,"1",""
-3,20,1,"inductive","coffee maker","conditional","20","",27,"1",""
-3,200,4,"inductive","coffee maker","conditional","20","",27,"1",""
3,250,1,"concrete","watch","conditional","20","",27,"1",""
-3,25.8,1,"inductive","headphones","conditional","20","",27,"1",""
-3,350,0,"concrete","laptop","conditional","20","",27,"1",""
0,85.5,2,"inductive","sweater","conditional","20","",27,"1",""
4,1680,3,"inductive","watch","conditional","20","",27,"1",""
-1,96,2,"concrete","headphones","conditional","20","",27,"1",""
4,1850,4,"inductive","laptop","conditional","20","",27,"1",""
-4,2.58,0,"inductive","headphones","conditional","20","",27,"1",""
-1,87,3,"concrete","sweater","conditional","20","",27,"1",""
-4,1.71,0,"inductive","sweater","conditional","20","",27,"1",""
-3,188,4,"concrete","coffee maker","conditional","20","",27,"1",""
0,100,0,"concrete","watch","conditional","20","",27,"1",""
4,900,2,"concrete","laptop","conditional","20","",27,"1",""
-3,18.5,0,"inductive","laptop","conditional","20","",27,"1",""
-3,57,2,"concrete","sweater","conditional","20","",27,"1",""
-4,36,1,"concrete","sweater","conditional","20","",27,"1",""
-4,18,0,"concrete","sweater","conditional","20","",27,"1",""
2,234,4,"concrete","headphones","conditional","20","",27,"1",""
0,140,3,"inductive","coffee maker","conditional","20","",27,"1",""
1,60,1,"concrete","headphones","conditional","20","",27,"1",""
-3,258,4,"inductive","headphones","conditional","20","",27,"1",""
-3,24,0,"concrete","coffee maker","conditional","20","",27,"1",""
2,1250,3,"concrete","laptop","conditional","20","",27,"1",""
3,171,4,"inductive","sweater","conditional","20","",27,"1",""
3,119.7,3,"inductive","sweater","conditional","20","",27,"1",""
-1,240,1,"inductive","watch","conditional","20","",27,"1",""
4,1200,2,"inductive","watch","conditional","20","",27,"1",""
-1,129,2,"inductive","headphones","conditional","20","",27,"1",""
-4,2400,4,"inductive","watch","conditional","20","",27,"1",""
1,20,1,"inductive","coffee maker","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
0,140,3,"inductive","coffee maker","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
0,1680,3,"inductive","watch","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
-1,100,0,"concrete","watch","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
-2,900,2,"concrete","laptop","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
0,129,2,"inductive","headphones","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
0,57,2,"concrete","sweater","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
4,96,2,"concrete","headphones","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
4,188,4,"concrete","coffee maker","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
2,250,1,"concrete","watch","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
0,85.5,2,"inductive","sweater","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
0,171,4,"inductive","sweater","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
0,258,4,"inductive","headphones","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
3,18.5,0,"inductive","laptop","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
2,1850,4,"concrete","laptop","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
4,2,0,"inductive","coffee maker","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
0,17.1,1,"inductive","sweater","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
0,925,2,"inductive","laptop","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
3,2.58,0,"inductive","headphones","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
0,180.6,3,"inductive","headphones","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
3,60,1,"concrete","headphones","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
-2,600,1,"concrete","laptop","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
-1,36,1,"concrete","sweater","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
0,24,0,"concrete","headphones","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
0,1250,3,"concrete","laptop","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
4,234,4,"concrete","headphones","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
4,84,2,"concrete","coffee maker","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
4,124,3,"concrete","coffee maker","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
3,900,3,"concrete","watch","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
3,450,2,"concrete","watch","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
4,144,3,"concrete","headphones","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
0,100,2,"inductive","coffee maker","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
0,2400,4,"inductive","watch","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
-4,350,0,"concrete","laptop","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
0,52,1,"concrete","coffee maker","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
-2,18,0,"concrete","sweater","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
0,200,4,"inductive","coffee maker","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
2,24,0,"inductive","watch","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
0,1850,4,"inductive","laptop","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
3,150,4,"concrete","sweater","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
0,1200,2,"inductive","watch","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
2,87,3,"concrete","sweater","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
-1,24,0,"concrete","coffee maker","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
0,240,1,"inductive","watch","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
0,25.8,1,"inductive","headphones","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
4,2000,4,"concrete","watch","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
4,1.71,0,"inductive","sweater","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
0,1295,3,"inductive","laptop","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
0,119.7,3,"inductive","sweater","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
1,185,1,"inductive","laptop","conditional","21","English",40,"3","I feel like some of the judgment of expensive vs. not is relative to the item&quotechars functionality."
-3,140,3,"inductive","coffee maker","conditional","22","english",42,"3",""
-3,925,2,"inductive","laptop","conditional","22","english",42,"3",""
-2,18,0,"concrete","sweater","conditional","22","english",42,"3",""
1,36,1,"concrete","sweater","conditional","22","english",42,"3",""
1,20,1,"inductive","coffee maker","conditional","22","english",42,"3",""
1,124,3,"concrete","coffee maker","conditional","22","english",42,"3",""
0,900,2,"concrete","laptop","conditional","22","english",42,"3",""
4,234,4,"concrete","headphones","conditional","22","english",42,"3",""
4,1850,4,"concrete","laptop","conditional","22","english",42,"3",""
2,24,0,"inductive","watch","conditional","22","english",42,"3",""
-3,129,2,"inductive","headphones","conditional","22","english",42,"3",""
-1,24,0,"concrete","headphones","conditional","22","english",42,"3",""
4,250,1,"concrete","watch","conditional","22","english",42,"3",""
4,188,4,"concrete","coffee maker","conditional","22","english",42,"3",""
-2,171,4,"inductive","sweater","conditional","22","english",42,"3",""
-1,52,1,"concrete","coffee maker","conditional","22","english",42,"3",""
0,25.8,1,"inductive","headphones","conditional","22","english",42,"3",""
3,18.5,0,"inductive","laptop","conditional","22","english",42,"3",""
-3,1295,3,"inductive","laptop","conditional","22","english",42,"3",""
-4,24,0,"concrete","coffee maker","conditional","22","english",42,"3",""
-3,1850,4,"inductive","laptop","conditional","22","english",42,"3",""
-3,119.7,3,"inductive","sweater","conditional","22","english",42,"3",""
4,2000,4,"concrete","watch","conditional","22","english",42,"3",""
2,100,0,"concrete","watch","conditional","22","english",42,"3",""
2,87,3,"concrete","sweater","conditional","22","english",42,"3",""
-1,85.5,2,"inductive","sweater","conditional","22","english",42,"3",""
4,2.58,0,"inductive","headphones","conditional","22","english",42,"3",""
-2,1680,3,"inductive","watch","conditional","22","english",42,"3",""
-2,600,1,"concrete","laptop","conditional","22","english",42,"3",""
4,17.1,1,"inductive","sweater","conditional","22","english",42,"3",""
3,150,4,"concrete","sweater","conditional","22","english",42,"3",""
3,450,2,"concrete","watch","conditional","22","english",42,"3",""
0,185,1,"inductive","laptop","conditional","22","english",42,"3",""
-2,200,4,"inductive","coffee maker","conditional","22","english",42,"3",""
4,1.71,0,"inductive","sweater","conditional","22","english",42,"3",""
-2,2400,4,"inductive","watch","conditional","22","english",42,"3",""
-2,100,2,"inductive","coffee maker","conditional","22","english",42,"3",""
1,60,1,"concrete","headphones","conditional","22","english",42,"3",""
1,57,2,"concrete","sweater","conditional","22","english",42,"3",""
2,1250,3,"concrete","laptop","conditional","22","english",42,"3",""
0,84,2,"concrete","coffee maker","conditional","22","english",42,"3",""
-2,1200,2,"inductive","watch","conditional","22","english",42,"3",""
-1,240,1,"inductive","watch","conditional","22","english",42,"3",""
4,900,3,"concrete","watch","conditional","22","english",42,"3",""
-2,258,4,"inductive","headphones","conditional","22","english",42,"3",""
2,96,2,"concrete","headphones","conditional","22","english",42,"3",""
-4,350,0,"concrete","laptop","conditional","22","english",42,"3",""
4,144,3,"concrete","headphones","conditional","22","english",42,"3",""
4,2,0,"inductive","coffee maker","conditional","22","english",42,"3",""
-2,180.6,3,"inductive","headphones","conditional","22","english",42,"3",""
4,84,2,"concrete","coffee maker","conditional","23","english",33,"0",""
4,140,3,"inductive","coffee maker","conditional","23","english",33,"0",""
4,60,1,"concrete","headphones","conditional","23","english",33,"0",""
0,200,4,"inductive","coffee maker","conditional","23","english",33,"0",""
4,234,4,"concrete","headphones","conditional","23","english",33,"0",""
4,18.5,0,"inductive","laptop","conditional","23","english",33,"0",""
1,1680,3,"inductive","watch","conditional","23","english",33,"0",""
4,2000,4,"concrete","watch","conditional","23","english",33,"0",""
0,100,2,"inductive","coffee maker","conditional","23","english",33,"0",""
-4,18,0,"concrete","sweater","conditional","23","english",33,"0",""
-1,36,1,"concrete","sweater","conditional","23","english",33,"0",""
-1,2400,4,"inductive","watch","conditional","23","english",33,"0",""
-2,119.7,3,"inductive","sweater","conditional","23","english",33,"0",""
-4,350,0,"concrete","laptop","conditional","23","english",33,"0",""
4,1.71,0,"inductive","sweater","conditional","23","english",33,"0",""
-4,24,0,"concrete","coffee maker","conditional","23","english",33,"0",""
-2,171,4,"inductive","sweater","conditional","23","english",33,"0",""
-4,100,0,"concrete","watch","conditional","23","english",33,"0",""
0,1200,2,"inductive","watch","conditional","23","english",33,"0",""
4,2,0,"inductive","coffee maker","conditional","23","english",33,"0",""
2,450,2,"concrete","watch","conditional","23","english",33,"0",""
-2,96,2,"concrete","headphones","conditional","23","english",33,"0",""
4,2.58,0,"inductive","headphones","conditional","23","english",33,"0",""
4,900,3,"concrete","watch","conditional","23","english",33,"0",""
-4,925,2,"inductive","laptop","conditional","23","english",33,"0",""
-2,85.5,2,"inductive","sweater","conditional","23","english",33,"0",""
4,24,0,"inductive","watch","conditional","23","english",33,"0",""
0,25.8,1,"inductive","headphones","conditional","23","english",33,"0",""
-4,1850,4,"inductive","laptop","conditional","23","english",33,"0",""
1,185,1,"inductive","laptop","conditional","23","english",33,"0",""
-3,600,1,"concrete","laptop","conditional","23","english",33,"0",""
0,900,2,"concrete","laptop","conditional","23","english",33,"0",""
4,17.1,1,"inductive","sweater","conditional","23","english",33,"0",""
4,150,4,"concrete","sweater","conditional","23","english",33,"0",""
1,240,1,"inductive","watch","conditional","23","english",33,"0",""
4,87,3,"concrete","sweater","conditional","23","english",33,"0",""
4,144,3,"concrete","headphones","conditional","23","english",33,"0",""
-4,180.6,3,"inductive","headphones","conditional","23","english",33,"0",""
-1,20,1,"inductive","coffee maker","conditional","23","english",33,"0",""
-4,258,4,"inductive","headphones","conditional","23","english",33,"0",""
0,250,1,"concrete","watch","conditional","23","english",33,"0",""
-4,24,0,"concrete","headphones","conditional","23","english",33,"0",""
4,188,4,"concrete","coffee maker","conditional","23","english",33,"0",""
-4,129,2,"inductive","headphones","conditional","23","english",33,"0",""
4,124,3,"concrete","coffee maker","conditional","23","english",33,"0",""
-4,1295,3,"inductive","laptop","conditional","23","english",33,"0",""
4,1850,4,"concrete","laptop","conditional","23","english",33,"0",""
2,1250,3,"concrete","laptop","conditional","23","english",33,"0",""
4,57,2,"concrete","sweater","conditional","23","english",33,"0",""
1,52,1,"concrete","coffee maker","conditional","23","english",33,"0",""
4,450,2,"concrete","watch","conditional","24","English",36,"3",""
-2,185,1,"inductive","laptop","conditional","24","English",36,"3",""
-3,258,4,"inductive","headphones","conditional","24","English",36,"3",""
-4,36,1,"concrete","sweater","conditional","24","English",36,"3",""
4,1250,3,"concrete","laptop","conditional","24","English",36,"3",""
3,144,3,"concrete","headphones","conditional","24","English",36,"3",""
-2,240,1,"inductive","watch","conditional","24","English",36,"3",""
-2,200,4,"inductive","coffee maker","conditional","24","English",36,"3",""
-4,2400,4,"inductive","watch","conditional","24","English",36,"3",""
4,2.58,0,"inductive","headphones","conditional","24","English",36,"3",""
-4,24,0,"concrete","headphones","conditional","24","English",36,"3",""
3,900,2,"concrete","laptop","conditional","24","English",36,"3",""
2,188,4,"concrete","coffee maker","conditional","24","English",36,"3",""
-3,1680,3,"inductive","watch","conditional","24","English",36,"3",""
-3,85.5,2,"inductive","sweater","conditional","24","English",36,"3",""
2,60,1,"concrete","headphones","conditional","24","English",36,"3",""
2,24,0,"inductive","watch","conditional","24","English",36,"3",""
4,1850,4,"concrete","laptop","conditional","24","English",36,"3",""
-3,119.7,3,"inductive","sweater","conditional","24","English",36,"3",""
1,600,1,"concrete","laptop","conditional","24","English",36,"3",""
-3,171,4,"inductive","sweater","conditional","24","English",36,"3",""
-4,1295,3,"inductive","laptop","conditional","24","English",36,"3",""
-4,129,2,"inductive","headphones","conditional","24","English",36,"3",""
-4,24,0,"concrete","coffee maker","conditional","24","English",36,"3",""
4,1.71,0,"inductive","sweater","conditional","24","English",36,"3",""
-3,350,0,"concrete","laptop","conditional","24","English",36,"3",""
4,150,4,"concrete","sweater","conditional","24","English",36,"3",""
3,20,1,"inductive","coffee maker","conditional","24","English",36,"3",""
2,87,3,"concrete","sweater","conditional","24","English",36,"3",""
3,250,1,"concrete","watch","conditional","24","English",36,"3",""
0,124,3,"concrete","coffee maker","conditional","24","English",36,"3",""
-4,18,0,"concrete","sweater","conditional","24","English",36,"3",""
-1,17.1,1,"inductive","sweater","conditional","24","English",36,"3",""
4,2000,4,"concrete","watch","conditional","24","English",36,"3",""
-3,25.8,1,"inductive","headphones","conditional","24","English",36,"3",""
3,96,2,"concrete","headphones","conditional","24","English",36,"3",""
4,900,3,"concrete","watch","conditional","24","English",36,"3",""
-3,140,3,"inductive","coffee maker","conditional","24","English",36,"3",""
4,2,0,"inductive","coffee maker","conditional","24","English",36,"3",""
-3,100,2,"inductive","coffee maker","conditional","24","English",36,"3",""
-4,925,2,"inductive","laptop","conditional","24","English",36,"3",""
2,57,2,"concrete","sweater","conditional","24","English",36,"3",""
4,234,4,"concrete","headphones","conditional","24","English",36,"3",""
-4,1850,4,"inductive","laptop","conditional","24","English",36,"3",""
-3,1200,2,"inductive","watch","conditional","24","English",36,"3",""
4,18.5,0,"inductive","laptop","conditional","24","English",36,"3",""
-3,180.6,3,"inductive","headphones","conditional","24","English",36,"3",""
-4,52,1,"concrete","coffee maker","conditional","24","English",36,"3",""
-3,84,2,"concrete","coffee maker","conditional","24","English",36,"3",""
1,100,0,"concrete","watch","conditional","24","English",36,"3",""
3,900,2,"concrete","laptop","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
-4,129,2,"inductive","headphones","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
4,150,4,"concrete","sweater","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
4,234,4,"concrete","headphones","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
4,18.5,0,"inductive","laptop","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
-4,100,2,"inductive","coffee maker","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
-2,57,2,"concrete","sweater","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
4,250,1,"concrete","watch","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
-4,18,0,"concrete","sweater","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
-4,1680,3,"inductive","watch","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
-4,140,3,"inductive","coffee maker","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
4,2,0,"inductive","coffee maker","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
2,20,1,"inductive","coffee maker","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
4,2000,4,"concrete","watch","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
-3,350,0,"concrete","laptop","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
4,2.58,0,"inductive","headphones","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
1,600,1,"concrete","laptop","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
-4,1200,2,"inductive","watch","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
-4,119.7,3,"inductive","sweater","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
-4,1850,4,"inductive","laptop","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
-4,258,4,"inductive","headphones","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
-4,2400,4,"inductive","watch","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
4,84,2,"concrete","coffee maker","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
4,1250,3,"concrete","laptop","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
-3,240,1,"inductive","watch","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
4,144,3,"concrete","headphones","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
4,450,2,"concrete","watch","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
-4,200,4,"inductive","coffee maker","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
4,124,3,"concrete","coffee maker","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
-4,925,2,"inductive","laptop","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
4,900,3,"concrete","watch","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
-4,171,4,"inductive","sweater","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
4,1.71,0,"inductive","sweater","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
4,1850,4,"concrete","laptop","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
3,25.8,1,"inductive","headphones","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
-3,24,0,"concrete","headphones","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
2,185,1,"inductive","laptop","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
3,60,1,"concrete","headphones","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
2,17.1,1,"inductive","sweater","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
1,87,3,"concrete","sweater","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
4,96,2,"concrete","headphones","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
-4,1295,3,"inductive","laptop","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
-3,85.5,2,"inductive","sweater","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
-1,52,1,"concrete","coffee maker","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
4,24,0,"inductive","watch","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
-2,100,0,"concrete","watch","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
4,188,4,"concrete","coffee maker","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
-4,36,1,"concrete","sweater","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
-3,24,0,"concrete","coffee maker","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
-4,180.6,3,"inductive","headphones","conditional","25","English",32,"3","The way the hit was set up made it seem to go by very quickly.  I enjoyed this task.  Thank you."
1,144,3,"concrete","headphones","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
-2,350,0,"concrete","laptop","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
1,180.6,3,"inductive","headphones","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
1,17.1,1,"inductive","sweater","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
-3,100,0,"concrete","watch","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
0,100,2,"inductive","coffee maker","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
2,250,1,"concrete","watch","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
-2,25.8,1,"inductive","headphones","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
3,85.5,2,"inductive","sweater","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
-2,20,1,"inductive","coffee maker","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
3,1295,3,"inductive","laptop","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
