"","workerid","reward","comments","age","language","qNumber","qtype","dollar_amount","sigs","object","response","rt","level","id","date","phrasing"
"9078","83_07c","$0.40","""none""","""35""","""English""",12,"concrete",3350,4,"watch",9,2616,NA,"07c","2014 February 6 5am",NA
"9079","83_07c","$0.40","""none""","""35""","""English""",13,"concrete",180,1,"coffee maker",6,2544,NA,"07c","2014 February 6 5am",NA
"9080","83_07c","$0.40","""none""","""35""","""English""",14,"inductive",1950,3,"watch",4,3784,NA,"07c","2014 February 6 5am",NA
"9081","83_07c","$0.40","""none""","""35""","""English""",15,"inductive",1150,2,"laptop",5,5064,NA,"07c","2014 February 6 5am",NA
"9082","83_07c","$0.40","""none""","""35""","""English""",16,"concrete",300,3,"coffee maker",9,2628,NA,"07c","2014 February 6 5am",NA
"9083","83_07c","$0.40","""none""","""35""","""English""",17,"concrete",2900,3,"laptop",9,3284,NA,"07c","2014 February 6 5am",NA
"9084","83_07c","$0.40","""none""","""35""","""English""",18,"inductive",60,0.1,"laptop",7,2856,NA,"07c","2014 February 6 5am",NA
"9085","83_07c","$0.40","""none""","""35""","""English""",19,"concrete",350,3,"headphones",9,3129,NA,"07c","2014 February 6 5am",NA
"9086","83_07c","$0.40","""none""","""35""","""English""",20,"inductive",160,2,"headphones",3,2448,NA,"07c","2014 February 6 5am",NA
"9087","83_07c","$0.40","""none""","""35""","""English""",21,"inductive",5,0.1,"sweater",9,2408,NA,"07c","2014 February 6 5am",NA
"9088","83_07c","$0.40","""none""","""35""","""English""",22,"inductive",70,0.1,"watch",7,4511,NA,"07c","2014 February 6 5am",NA
"9089","83_07c","$0.40","""none""","""35""","""English""",23,"inductive",300,0.5,"laptop",9,3200,NA,"07c","2014 February 6 5am",NA
"9090","83_07c","$0.40","""none""","""35""","""English""",24,"inductive",250,3,"headphones",8,2040,NA,"07c","2014 February 6 5am",NA
"9091","83_07c","$0.40","""none""","""35""","""English""",25,"concrete",80,0,"sweater",8,2088,NA,"07c","2014 February 6 5am",NA
"9092","83_07c","$0.40","""none""","""35""","""English""",26,"inductive",0.63,0.01,"coffee maker",9,3008,NA,"07c","2014 February 6 5am",NA
"9093","83_07c","$0.40","""none""","""35""","""English""",27,"concrete",1800,1,"laptop",9,2633,NA,"07c","2014 February 6 5am",NA
"9094","83_07c","$0.40","""none""","""35""","""English""",28,"inductive",60,1,"coffee maker",5,3559,NA,"07c","2014 February 6 5am",NA
"9095","83_07c","$0.40","""none""","""35""","""English""",29,"inductive",40,0.5,"headphones",8,2361,NA,"07c","2014 February 6 5am",NA
"9096","83_07c","$0.40","""none""","""35""","""English""",30,"inductive",1700,3,"laptop",4,4288,NA,"07c","2014 February 6 5am",NA
"9097","83_07c","$0.40","""none""","""35""","""English""",31,"inductive",80,1,"headphones",4,3680,NA,"07c","2014 February 6 5am",NA
"9098","83_07c","$0.40","""none""","""35""","""English""",32,"concrete",700,0,"watch",9,2313,NA,"07c","2014 February 6 5am",NA
"9099","83_07c","$0.40","""none""","""35""","""English""",33,"concrete",180,2,"sweater",9,1790,NA,"07c","2014 February 6 5am",NA
"9100","83_07c","$0.40","""none""","""35""","""English""",34,"inductive",150,3,"sweater",3,2320,NA,"07c","2014 February 6 5am",NA
"9101","83_07c","$0.40","""none""","""35""","""English""",35,"concrete",300,2,"headphones",9,2663,NA,"07c","2014 February 6 5am",NA
"9102","83_07c","$0.40","""none""","""35""","""English""",36,"concrete",2700,3,"watch",9,2105,NA,"07c","2014 February 6 5am",NA
"9103","83_07c","$0.40","""none""","""35""","""English""",37,"inductive",8,0.1,"headphones",7,2699,NA,"07c","2014 February 6 5am",NA
"9104","83_07c","$0.40","""none""","""35""","""English""",38,"inductive",550,1,"laptop",9,2216,NA,"07c","2014 February 6 5am",NA
"9105","83_07c","$0.40","""none""","""35""","""English""",39,"concrete",2050,2,"watch",9,1727,NA,"07c","2014 February 6 5am",NA
"9106","83_07c","$0.40","""none""","""35""","""English""",40,"inductive",50,1,"sweater",6,2929,NA,"07c","2014 February 6 5am",NA
"9107","83_07c","$0.40","""none""","""35""","""English""",41,"concrete",120,0,"coffee maker",9,3137,NA,"07c","2014 February 6 5am",NA
"9108","83_07c","$0.40","""none""","""35""","""English""",42,"inductive",0.79,0.01,"headphones",9,2917,NA,"07c","2014 February 6 5am",NA
"9109","83_07c","$0.40","""none""","""35""","""English""",43,"inductive",1300,2,"watch",8,2777,NA,"07c","2014 February 6 5am",NA
"9110","83_07c","$0.40","""none""","""35""","""English""",44,"concrete",250,3,"sweater",9,2223,NA,"07c","2014 February 6 5am",NA
"9111","83_07c","$0.40","""none""","""35""","""English""",45,"concrete",1400,1,"watch",9,1912,NA,"07c","2014 February 6 5am",NA
"9112","83_07c","$0.40","""none""","""35""","""English""",46,"inductive",350,0.5,"watch",9,2720,NA,"07c","2014 February 6 5am",NA
"9113","83_07c","$0.40","""none""","""35""","""English""",47,"inductive",650,1,"watch",9,2049,NA,"07c","2014 February 6 5am",NA
"9114","83_07c","$0.40","""none""","""35""","""English""",48,"inductive",0.49,0.01,"sweater",9,2423,NA,"07c","2014 February 6 5am",NA
"9115","83_07c","$0.40","""none""","""35""","""English""",49,"inductive",190,3,"coffee maker",9,2392,NA,"07c","2014 February 6 5am",NA
"9116","83_07c","$0.40","""none""","""35""","""English""",50,"concrete",120,0,"headphones",8,1752,NA,"07c","2014 February 6 5am",NA
"9117","83_07c","$0.40","""none""","""35""","""English""",51,"concrete",3450,4,"laptop",9,3216,NA,"07c","2014 February 6 5am",NA
"9118","83_07c","$0.40","""none""","""35""","""English""",52,"concrete",350,4,"coffee maker",9,2040,NA,"07c","2014 February 6 5am",NA
"9119","83_07c","$0.40","""none""","""35""","""English""",53,"inductive",20,0.5,"sweater",5,2648,NA,"07c","2014 February 6 5am",NA
"9120","83_07c","$0.40","""none""","""35""","""English""",54,"concrete",1200,0,"laptop",9,4049,NA,"07c","2014 February 6 5am",NA
"9121","84_07c","$0.40","""""","""53""","""english""",0,"concrete",2050,2,"watch",8,5839,NA,"07c","2014 February 6 5am",NA
"9122","84_07c","$0.40","""""","""53""","""english""",1,"inductive",40,0.5,"headphones",3,12829,NA,"07c","2014 February 6 5am",NA
"9123","84_07c","$0.40","""""","""53""","""english""",2,"inductive",550,1,"laptop",6,8517,NA,"07c","2014 February 6 5am",NA
"9124","84_07c","$0.40","""""","""53""","""english""",3,"concrete",350,4,"coffee maker",8,7135,NA,"07c","2014 February 6 5am",NA
"9125","84_07c","$0.40","""""","""53""","""english""",4,"concrete",180,2,"sweater",6,5093,NA,"07c","2014 February 6 5am",NA
"9126","84_07c","$0.40","""""","""53""","""english""",5,"concrete",250,2,"coffee maker",8,3423,NA,"07c","2014 February 6 5am",NA
"9127","84_07c","$0.40","""""","""53""","""english""",6,"inductive",7,0.01,"watch",1,4057,NA,"07c","2014 February 6 5am",NA
"9128","84_07c","$0.40","""""","""53""","""english""",7,"inductive",150,3,"sweater",6,7730,NA,"07c","2014 February 6 5am",NA
"9129","84_07c","$0.40","""""","""53""","""english""",8,"inductive",1700,3,"laptop",8,3581,NA,"07c","2014 February 6 5am",NA
"9130","84_07c","$0.40","""""","""53""","""english""",9,"concrete",3450,4,"laptop",9,3822,NA,"07c","2014 February 6 5am",NA
"9131","84_07c","$0.40","""""","""53""","""english""",10,"concrete",2350,2,"laptop",8,3397,NA,"07c","2014 February 6 5am",NA
"9132","84_07c","$0.40","""""","""53""","""english""",11,"inductive",300,0.5,"laptop",3,5407,NA,"07c","2014 February 6 5am",NA
"9133","84_07c","$0.40","""""","""53""","""english""",12,"inductive",6,0.01,"laptop",1,21538,NA,"07c","2014 February 6 5am",NA
"9134","84_07c","$0.40","""""","""53""","""english""",13,"inductive",70,0.1,"watch",3,3897,NA,"07c","2014 February 6 5am",NA
"9135","84_07c","$0.40","""""","""53""","""english""",14,"inductive",30,0.5,"coffee maker",4,5373,NA,"07c","2014 February 6 5am",NA
"9136","84_07c","$0.40","""""","""53""","""english""",15,"concrete",2700,3,"watch",8,4309,NA,"07c","2014 February 6 5am",NA
"9137","84_07c","$0.40","""""","""53""","""english""",16,"concrete",2900,3,"laptop",8,2935,NA,"07c","2014 February 6 5am",NA
"9138","84_07c","$0.40","""""","""53""","""english""",17,"concrete",120,0,"headphones",5,3374,NA,"07c","2014 February 6 5am",NA
"9139","84_07c","$0.40","""""","""53""","""english""",18,"inductive",5,0.1,"sweater",1,3770,NA,"07c","2014 February 6 5am",NA
"9140","84_07c","$0.40","""""","""53""","""english""",19,"inductive",100,2,"sweater",5,7199,NA,"07c","2014 February 6 5am",NA
"9141","84_07c","$0.40","""""","""53""","""english""",20,"inductive",6,0.1,"coffee maker",2,3536,NA,"07c","2014 February 6 5am",NA
"9142","84_07c","$0.40","""""","""53""","""english""",21,"concrete",3350,4,"watch",8,3177,NA,"07c","2014 February 6 5am",NA
"9143","84_07c","$0.40","""""","""53""","""english""",22,"concrete",180,1,"coffee maker",8,3801,NA,"07c","2014 February 6 5am",NA
"9144","84_07c","$0.40","""""","""53""","""english""",23,"inductive",60,0.1,"laptop",1,4485,NA,"07c","2014 February 6 5am",NA
"9145","84_07c","$0.40","""""","""53""","""english""",24,"inductive",1150,2,"laptop",7,4517,NA,"07c","2014 February 6 5am",NA
"9146","84_07c","$0.40","""""","""53""","""english""",25,"concrete",1200,0,"laptop",6,6065,NA,"07c","2014 February 6 5am",NA
"9147","84_07c","$0.40","""""","""53""","""english""",26,"concrete",80,0,"sweater",4,4118,NA,"07c","2014 February 6 5am",NA
"9148","84_07c","$0.40","""""","""53""","""english""",27,"inductive",0.79,0.01,"headphones",1,3760,NA,"07c","2014 February 6 5am",NA
"9149","84_07c","$0.40","""""","""53""","""english""",28,"concrete",300,2,"headphones",7,3560,NA,"07c","2014 February 6 5am",NA
"9150","84_07c","$0.40","""""","""53""","""english""",29,"inductive",20,0.5,"sweater",2,3811,NA,"07c","2014 February 6 5am",NA
"9151","84_07c","$0.40","""""","""53""","""english""",30,"concrete",250,3,"sweater",7,4653,NA,"07c","2014 February 6 5am",NA
"9152","84_07c","$0.40","""""","""53""","""english""",31,"concrete",1400,1,"watch",7,3711,NA,"07c","2014 February 6 5am",NA
"9153","84_07c","$0.40","""""","""53""","""english""",32,"inductive",80,1,"headphones",6,4477,NA,"07c","2014 February 6 5am",NA
"9154","84_07c","$0.40","""""","""53""","""english""",33,"inductive",190,3,"coffee maker",7,7606,NA,"07c","2014 February 6 5am",NA
"9155","84_07c","$0.40","""""","""53""","""english""",34,"inductive",1300,2,"watch",7,5783,NA,"07c","2014 February 6 5am",NA
"9156","84_07c","$0.40","""""","""53""","""english""",35,"concrete",450,4,"headphones",9,4585,NA,"07c","2014 February 6 5am",NA
"9157","84_07c","$0.40","""""","""53""","""english""",36,"concrete",300,3,"coffee maker",9,2841,NA,"07c","2014 February 6 5am",NA
"9158","84_07c","$0.40","""""","""53""","""english""",37,"concrete",130,1,"sweater",4,4501,NA,"07c","2014 February 6 5am",NA
"9159","84_07c","$0.40","""""","""53""","""english""",38,"concrete",300,4,"sweater",7,4016,NA,"07c","2014 February 6 5am",NA
"9160","84_07c","$0.40","""""","""53""","""english""",39,"inductive",250,3,"headphones",8,4293,NA,"07c","2014 February 6 5am",NA
"9161","84_07c","$0.40","""""","""53""","""english""",40,"inductive",0.49,0.01,"sweater",1,3224,NA,"07c","2014 February 6 5am",NA
"9162","84_07c","$0.40","""""","""53""","""english""",41,"concrete",200,1,"headphones",7,5887,NA,"07c","2014 February 6 5am",NA
"9163","84_07c","$0.40","""""","""53""","""english""",42,"concrete",700,0,"watch",6,4568,NA,"07c","2014 February 6 5am",NA
"9164","84_07c","$0.40","""""","""53""","""english""",43,"inductive",130,2,"coffee maker",5,4608,NA,"07c","2014 February 6 5am",NA
"9165","84_07c","$0.40","""""","""53""","""english""",44,"inductive",60,1,"coffee maker",4,4424,NA,"07c","2014 February 6 5am",NA
"9166","84_07c","$0.40","""""","""53""","""english""",45,"concrete",120,0,"coffee maker",6,4194,NA,"07c","2014 February 6 5am",NA
"9167","84_07c","$0.40","""""","""53""","""english""",46,"inductive",350,0.5,"watch",4,5845,NA,"07c","2014 February 6 5am",NA
"9168","84_07c","$0.40","""""","""53""","""english""",47,"inductive",650,1,"watch",6,5125,NA,"07c","2014 February 6 5am",NA
"9169","84_07c","$0.40","""""","""53""","""english""",48,"concrete",1800,1,"laptop",7,4903,NA,"07c","2014 February 6 5am",NA
"9170","84_07c","$0.40","""""","""53""","""english""",49,"inductive",0.63,0.01,"coffee maker",1,3663,NA,"07c","2014 February 6 5am",NA
"9171","84_07c","$0.40","""""","""53""","""english""",50,"inductive",160,2,"headphones",6,4073,NA,"07c","2014 February 6 5am",NA
"9172","84_07c","$0.40","""""","""53""","""english""",51,"concrete",350,3,"headphones",8,3616,NA,"07c","2014 February 6 5am",NA
"9173","84_07c","$0.40","""""","""53""","""english""",52,"inductive",50,1,"sweater",3,5184,NA,"07c","2014 February 6 5am",NA
"9174","84_07c","$0.40","""""","""53""","""english""",53,"inductive",8,0.1,"headphones",1,3274,NA,"07c","2014 February 6 5am",NA
"9175","84_07c","$0.40","""""","""53""","""english""",54,"inductive",1950,3,"watch",7,6686,NA,"07c","2014 February 6 5am",NA
"9176","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",0,"concrete",1400,1,"watch",9,6755,NA,"07c","2014 February 6 5am",NA
"9177","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",1,"concrete",300,3,"coffee maker",9,4725,NA,"07c","2014 February 6 5am",NA
"9178","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",2,"inductive",1150,2,"laptop",9,12553,NA,"07c","2014 February 6 5am",NA
"9179","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",3,"inductive",7,0.01,"watch",7,26528,NA,"07c","2014 February 6 5am",NA
"9180","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",4,"inductive",550,1,"laptop",2,6673,NA,"07c","2014 February 6 5am",NA
"9181","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",5,"inductive",5,0.1,"sweater",9,19647,NA,"07c","2014 February 6 5am",NA
"9182","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",6,"concrete",250,3,"sweater",9,4272,NA,"07c","2014 February 6 5am",NA
"9183","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",7,"concrete",120,0,"coffee maker",9,3944,NA,"07c","2014 February 6 5am",NA
"9184","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",8,"concrete",300,2,"headphones",9,3504,NA,"07c","2014 February 6 5am",NA
"9185","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",9,"concrete",1800,1,"laptop",9,2761,NA,"07c","2014 February 6 5am",NA
"9186","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",10,"inductive",50,1,"sweater",4,6558,NA,"07c","2014 February 6 5am",NA
"9187","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",11,"inductive",30,0.5,"coffee maker",4,5544,NA,"07c","2014 February 6 5am",NA
"9188","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",12,"inductive",160,2,"headphones",3,8592,NA,"07c","2014 February 6 5am",NA
"9189","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",13,"inductive",1700,3,"laptop",1,7888,NA,"07c","2014 February 6 5am",NA
"9190","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",14,"inductive",1300,2,"watch",1,3945,NA,"07c","2014 February 6 5am",NA
"9191","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",15,"inductive",350,0.5,"watch",3,5495,NA,"07c","2014 February 6 5am",NA
"9192","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",16,"concrete",1200,0,"laptop",9,3536,NA,"07c","2014 February 6 5am",NA
"9193","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",17,"concrete",300,4,"sweater",9,2952,NA,"07c","2014 February 6 5am",NA
"9194","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",18,"inductive",6,0.01,"laptop",9,7192,NA,"07c","2014 February 6 5am",NA
"9195","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",19,"concrete",450,4,"headphones",9,4044,NA,"07c","2014 February 6 5am",NA
"9196","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",20,"inductive",20,0.5,"sweater",8,4732,NA,"07c","2014 February 6 5am",NA
"9197","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",21,"concrete",200,1,"headphones",9,3624,NA,"07c","2014 February 6 5am",NA
"9198","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",22,"concrete",350,3,"headphones",9,2489,NA,"07c","2014 February 6 5am",NA
"9199","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",23,"inductive",0.49,0.01,"sweater",9,5816,NA,"07c","2014 February 6 5am",NA
"9200","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",24,"concrete",2050,2,"watch",9,3240,NA,"07c","2014 February 6 5am",NA
"9201","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",25,"concrete",700,0,"watch",9,3320,NA,"07c","2014 February 6 5am",NA
"9202","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",26,"concrete",180,1,"coffee maker",9,3432,NA,"07c","2014 February 6 5am",NA
"9203","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",27,"concrete",250,2,"coffee maker",9,3705,NA,"07c","2014 February 6 5am",NA
"9204","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",28,"concrete",130,1,"sweater",9,2407,NA,"07c","2014 February 6 5am",NA
"9205","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",29,"inductive",150,3,"sweater",5,7456,NA,"07c","2014 February 6 5am",NA
"9206","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",30,"concrete",3450,4,"laptop",9,3784,NA,"07c","2014 February 6 5am",NA
"9207","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",31,"inductive",60,1,"coffee maker",4,8056,NA,"07c","2014 February 6 5am",NA
"9208","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",32,"inductive",190,3,"coffee maker",4,5408,NA,"07c","2014 February 6 5am",NA
"9209","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",33,"concrete",180,2,"sweater",9,2680,NA,"07c","2014 February 6 5am",NA
"9210","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",34,"inductive",1950,3,"watch",1,4912,NA,"07c","2014 February 6 5am",NA
"9211","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",35,"inductive",60,0.1,"laptop",9,5223,NA,"07c","2014 February 6 5am",NA
"9212","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",36,"concrete",120,0,"headphones",3,4200,NA,"07c","2014 February 6 5am",NA
"9213","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",37,"inductive",6,0.1,"coffee maker",9,6912,NA,"07c","2014 February 6 5am",NA
"9214","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",38,"inductive",300,0.5,"laptop",4,4352,NA,"07c","2014 February 6 5am",NA
"9215","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",39,"inductive",0.79,0.01,"headphones",9,10448,NA,"07c","2014 February 6 5am",NA
"9216","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",40,"inductive",70,0.1,"watch",9,5768,NA,"07c","2014 February 6 5am",NA
"9217","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",41,"concrete",3350,4,"watch",9,2936,NA,"07c","2014 February 6 5am",NA
"9218","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",42,"inductive",80,1,"headphones",9,6120,NA,"07c","2014 February 6 5am",NA
"9219","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",43,"concrete",2350,2,"laptop",9,4640,NA,"07c","2014 February 6 5am",NA
"9220","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",44,"inductive",8,0.1,"headphones",9,5384,NA,"07c","2014 February 6 5am",NA
"9221","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",45,"inductive",650,1,"watch",3,4735,NA,"07c","2014 February 6 5am",NA
"9222","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",46,"concrete",80,0,"sweater",5,5393,NA,"07c","2014 February 6 5am",NA
"9223","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",47,"concrete",2900,3,"laptop",9,2760,NA,"07c","2014 February 6 5am",NA
"9224","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",48,"inductive",40,0.5,"headphones",9,7568,NA,"07c","2014 February 6 5am",NA
"9225","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",49,"inductive",100,2,"sweater",4,5648,NA,"07c","2014 February 6 5am",NA
"9226","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",50,"inductive",0.63,0.01,"coffee maker",9,3632,NA,"07c","2014 February 6 5am",NA
"9227","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",51,"inductive",250,3,"headphones",4,3720,NA,"07c","2014 February 6 5am",NA
"9228","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",52,"inductive",130,2,"coffee maker",2,7000,NA,"07c","2014 February 6 5am",NA
"9229","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",53,"concrete",2700,3,"watch",9,3048,NA,"07c","2014 February 6 5am",NA
"9230","85_07c","$0.40","""This+was+a+fun+survey+thank+you+""","""36""","""English+""",54,"concrete",350,4,"coffee maker",9,4714,NA,"07c","2014 February 6 5am",NA
"9231","86_07c","$0.40","""none""","""50""","""English""",0,"inductive",80,1,"headphones",2,12678,NA,"07c","2014 February 6 5am",NA
"9232","86_07c","$0.40","""none""","""50""","""English""",1,"inductive",60,0.1,"laptop",5,9049,NA,"07c","2014 February 6 5am",NA
"9233","86_07c","$0.40","""none""","""50""","""English""",2,"concrete",300,2,"headphones",9,10976,NA,"07c","2014 February 6 5am",NA
"9234","86_07c","$0.40","""none""","""50""","""English""",3,"concrete",3450,4,"laptop",9,4736,NA,"07c","2014 February 6 5am",NA
"9235","86_07c","$0.40","""none""","""50""","""English""",4,"concrete",2050,2,"watch",9,5113,NA,"07c","2014 February 6 5am",NA
"9236","86_07c","$0.40","""none""","""50""","""English""",5,"concrete",120,0,"coffee maker",4,4494,NA,"07c","2014 February 6 5am",NA
"9237","86_07c","$0.40","""none""","""50""","""English""",6,"inductive",5,0.1,"sweater",8,6297,NA,"07c","2014 February 6 5am",NA
"9238","86_07c","$0.40","""none""","""50""","""English""",7,"inductive",0.79,0.01,"headphones",8,5127,NA,"07c","2014 February 6 5am",NA
"9239","86_07c","$0.40","""none""","""50""","""English""",8,"concrete",3350,4,"watch",9,2961,NA,"07c","2014 February 6 5am",NA
"9240","86_07c","$0.40","""none""","""50""","""English""",9,"inductive",0.63,0.01,"coffee maker",8,4633,NA,"07c","2014 February 6 5am",NA
"9241","86_07c","$0.40","""none""","""50""","""English""",10,"concrete",80,0,"sweater",9,4343,NA,"07c","2014 February 6 5am",NA
"9242","86_07c","$0.40","""none""","""50""","""English""",11,"concrete",300,3,"coffee maker",9,3352,NA,"07c","2014 February 6 5am",NA
"9243","86_07c","$0.40","""none""","""50""","""English""",12,"inductive",8,0.1,"headphones",8,5504,NA,"07c","2014 February 6 5am",NA
"9244","86_07c","$0.40","""none""","""50""","""English""",13,"inductive",100,2,"sweater",7,6895,NA,"07c","2014 February 6 5am",NA
"9245","86_07c","$0.40","""none""","""50""","""English""",14,"inductive",6,0.1,"coffee maker",8,6515,NA,"07c","2014 February 6 5am",NA
"9246","86_07c","$0.40","""none""","""50""","""English""",15,"inductive",30,0.5,"coffee maker",6,8254,NA,"07c","2014 February 6 5am",NA
"9247","86_07c","$0.40","""none""","""50""","""English""",16,"inductive",130,2,"coffee maker",4,5480,NA,"07c","2014 February 6 5am",NA
"9248","86_07c","$0.40","""none""","""50""","""English""",17,"concrete",200,1,"headphones",9,4040,NA,"07c","2014 February 6 5am",NA
"9249","86_07c","$0.40","""none""","""50""","""English""",18,"inductive",50,1,"sweater",5,4348,NA,"07c","2014 February 6 5am",NA
"9250","86_07c","$0.40","""none""","""50""","""English""",19,"concrete",1400,1,"watch",9,3387,NA,"07c","2014 February 6 5am",NA
"9251","86_07c","$0.40","""none""","""50""","""English""",20,"concrete",2350,2,"laptop",8,4288,NA,"07c","2014 February 6 5am",NA
"9252","86_07c","$0.40","""none""","""50""","""English""",21,"inductive",650,1,"watch",3,5087,NA,"07c","2014 February 6 5am",NA
"9253","86_07c","$0.40","""none""","""50""","""English""",22,"concrete",180,1,"coffee maker",5,5040,NA,"07c","2014 February 6 5am",NA
"9254","86_07c","$0.40","""none""","""50""","""English""",23,"inductive",60,1,"coffee maker",6,6616,NA,"07c","2014 February 6 5am",NA
"9255","86_07c","$0.40","""none""","""50""","""English""",24,"concrete",120,0,"headphones",7,4873,NA,"07c","2014 February 6 5am",NA
"9256","86_07c","$0.40","""none""","""50""","""English""",25,"inductive",1950,3,"watch",3,5360,NA,"07c","2014 February 6 5am",NA
"9257","86_07c","$0.40","""none""","""50""","""English""",26,"concrete",180,2,"sweater",9,4001,NA,"07c","2014 February 6 5am",NA
"9258","86_07c","$0.40","""none""","""50""","""English""",27,"inductive",1150,2,"laptop",3,3310,NA,"07c","2014 February 6 5am",NA
"9259","86_07c","$0.40","""none""","""50""","""English""",28,"concrete",1800,1,"laptop",4,5120,NA,"07c","2014 February 6 5am",NA
"9260","86_07c","$0.40","""none""","""50""","""English""",29,"inductive",350,0.5,"watch",5,3745,NA,"07c","2014 February 6 5am",NA
"9261","86_07c","$0.40","""none""","""50""","""English""",30,"inductive",6,0.01,"laptop",8,4352,NA,"07c","2014 February 6 5am",NA
"9262","86_07c","$0.40","""none""","""50""","""English""",31,"inductive",70,0.1,"watch",7,5463,NA,"07c","2014 February 6 5am",NA
"9263","86_07c","$0.40","""none""","""50""","""English""",32,"inductive",250,3,"headphones",4,26110,NA,"07c","2014 February 6 5am",NA
"9264","86_07c","$0.40","""none""","""50""","""English""",33,"concrete",350,4,"coffee maker",8,4821,NA,"07c","2014 February 6 5am",NA
"9265","86_07c","$0.40","""none""","""50""","""English""",34,"inductive",160,2,"headphones",5,6101,NA,"07c","2014 February 6 5am",NA
"9266","86_07c","$0.40","""none""","""50""","""English""",35,"concrete",2900,3,"laptop",9,3440,NA,"07c","2014 February 6 5am",NA
"9267","86_07c","$0.40","""none""","""50""","""English""",36,"inductive",1700,3,"laptop",5,4057,NA,"07c","2014 February 6 5am",NA
"9268","86_07c","$0.40","""none""","""50""","""English""",37,"concrete",450,4,"headphones",9,3408,NA,"07c","2014 February 6 5am",NA
