"Iteration","Chain","type","label","dollar_amount","object","value"
14,1,"concrete","endorsement","2000","watch",0.96778422720842
15,1,"concrete","endorsement","2000","watch",0.959042745386427
16,1,"concrete","endorsement","2000","watch",0.965121699387871
17,1,"concrete","endorsement","2000","watch",0.965121699387871
18,1,"concrete","endorsement","2000","watch",0.965232291491767
19,1,"concrete","endorsement","2000","watch",0.965232291491767
20,1,"concrete","endorsement","2000","watch",0.956985335442247
21,1,"concrete","endorsement","2000","watch",0.956985335442247
22,1,"concrete","endorsement","2000","watch",0.956985335442247
23,1,"concrete","endorsement","2000","watch",0.962040572029208
24,1,"concrete","endorsement","2000","watch",0.962040572029208
25,1,"concrete","endorsement","2000","watch",0.96313137699315
26,1,"concrete","endorsement","2000","watch",0.97141062484609
27,1,"concrete","endorsement","2000","watch",0.969812291496921
28,1,"concrete","endorsement","2000","watch",0.96766849256734
29,1,"concrete","endorsement","2000","watch",0.96766849256734
30,1,"concrete","endorsement","2000","watch",0.966771733930814
31,1,"concrete","endorsement","2000","watch",0.966771733930814
32,1,"concrete","endorsement","2000","watch",0.970369341019648
33,1,"concrete","endorsement","2000","watch",0.974424778039844
34,1,"concrete","endorsement","2000","watch",0.976616266557815
35,1,"concrete","endorsement","2000","watch",0.976616266557815
36,1,"concrete","endorsement","2000","watch",0.975727784544796
37,1,"concrete","endorsement","2000","watch",0.966551920512468
38,1,"concrete","endorsement","2000","watch",0.966551920512468
39,1,"concrete","endorsement","2000","watch",0.934767284442641
40,1,"concrete","endorsement","2000","watch",0.934767284442641
41,1,"concrete","endorsement","2000","watch",0.934767284442641
42,1,"concrete","endorsement","2000","watch",0.934767284442641
43,1,"concrete","endorsement","2000","watch",0.974782038616765
44,1,"concrete","endorsement","2000","watch",0.973373625825279
45,1,"concrete","endorsement","2000","watch",0.957728961001401
46,1,"concrete","endorsement","2000","watch",0.957728961001401
47,1,"concrete","endorsement","2000","watch",0.959008351930373
48,1,"concrete","endorsement","2000","watch",0.959008351930373
49,1,"concrete","endorsement","2000","watch",0.959008351930373
50,1,"concrete","endorsement","2000","watch",0.964310371258981
1,1,"concrete","endorsement","2050","watch",0.176272520784308
2,1,"concrete","endorsement","2050","watch",0.36709795377068
3,1,"concrete","endorsement","2050","watch",0.36709795377068
4,1,"concrete","endorsement","2050","watch",0.36709795377068
5,1,"concrete","endorsement","2050","watch",0.782720753881648
6,1,"concrete","endorsement","2050","watch",0.840131737451122
7,1,"concrete","endorsement","2050","watch",0.840131737451122
8,1,"concrete","endorsement","2050","watch",0.963465614661802
9,1,"concrete","endorsement","2050","watch",0.974791875235976
10,1,"concrete","endorsement","2050","watch",0.981357096133741
11,1,"concrete","endorsement","2050","watch",0.977593397966049
12,1,"concrete","endorsement","2050","watch",0.980735958186229
13,1,"concrete","endorsement","2050","watch",0.973768464217688
14,1,"concrete","endorsement","2050","watch",0.974783911533321
15,1,"concrete","endorsement","2050","watch",0.967936387795891
16,1,"concrete","endorsement","2050","watch",0.972923826075219
17,1,"concrete","endorsement","2050","watch",0.972923826075219
18,1,"concrete","endorsement","2050","watch",0.972944980177317
19,1,"concrete","endorsement","2050","watch",0.972944980177317
20,1,"concrete","endorsement","2050","watch",0.966523102674507
21,1,"concrete","endorsement","2050","watch",0.966523102674507
22,1,"concrete","endorsement","2050","watch",0.966523102674507
23,1,"concrete","endorsement","2050","watch",0.970431985930776
24,1,"concrete","endorsement","2050","watch",0.970431985930776
25,1,"concrete","endorsement","2050","watch",0.971276194067978
26,1,"concrete","endorsement","2050","watch",0.977693577888413
27,1,"concrete","endorsement","2050","watch",0.976415563222299
28,1,"concrete","endorsement","2050","watch",0.974737325758712
29,1,"concrete","endorsement","2050","watch",0.974737325758712
30,1,"concrete","endorsement","2050","watch",0.973945172292852
31,1,"concrete","endorsement","2050","watch",0.973945172292852
32,1,"concrete","endorsement","2050","watch",0.97676819410099
33,1,"concrete","endorsement","2050","watch",0.979949913108081
34,1,"concrete","endorsement","2050","watch",0.981669016277964
35,1,"concrete","endorsement","2050","watch",0.981669016277964
36,1,"concrete","endorsement","2050","watch",0.980944020430258
37,1,"concrete","endorsement","2050","watch",0.973711701047679
38,1,"concrete","endorsement","2050","watch",0.973711701047679
39,1,"concrete","endorsement","2050","watch",0.948508192005871
40,1,"concrete","endorsement","2050","watch",0.948508192005871
41,1,"concrete","endorsement","2050","watch",0.948508192005871
42,1,"concrete","endorsement","2050","watch",0.948508192005871
43,1,"concrete","endorsement","2050","watch",0.980201543924282
44,1,"concrete","endorsement","2050","watch",0.979103627141772
45,1,"concrete","endorsement","2050","watch",0.966762442910832
46,1,"concrete","endorsement","2050","watch",0.966762442910832
47,1,"concrete","endorsement","2050","watch",0.967768012244304
48,1,"concrete","endorsement","2050","watch",0.967768012244304
49,1,"concrete","endorsement","2050","watch",0.967768012244304
50,1,"concrete","endorsement","2050","watch",0.971950690360692
1,1,"concrete","endorsement","2700","watch",0.225685049478848
2,1,"concrete","endorsement","2700","watch",0.445232874458492
3,1,"concrete","endorsement","2700","watch",0.445232874458492
4,1,"concrete","endorsement","2700","watch",0.445232874458492
5,1,"concrete","endorsement","2700","watch",0.838648729765507
6,1,"concrete","endorsement","2700","watch",0.889481961310065
7,1,"concrete","endorsement","2700","watch",0.889481961310065
8,1,"concrete","endorsement","2700","watch",0.976087843906315
9,1,"concrete","endorsement","2700","watch",0.983516833357118
10,1,"concrete","endorsement","2700","watch",0.987786452749874
11,1,"concrete","endorsement","2700","watch",0.9851411699306
12,1,"concrete","endorsement","2700","watch",0.987220159177386
13,1,"concrete","endorsement","2700","watch",0.982515875325118
14,1,"concrete","endorsement","2700","watch",0.983204470539647
15,1,"concrete","endorsement","2700","watch",0.978583462045837
16,1,"concrete","endorsement","2700","watch",0.982153451375521
17,1,"concrete","endorsement","2700","watch",0.982153451375521
18,1,"concrete","endorsement","2700","watch",0.982202414194261
19,1,"concrete","endorsement","2700","watch",0.982202414194261
20,1,"concrete","endorsement","2700","watch",0.977928771078687
21,1,"concrete","endorsement","2700","watch",0.977928771078687
22,1,"concrete","endorsement","2700","watch",0.977928771078687
23,1,"concrete","endorsement","2700","watch",0.980516967428993
24,1,"concrete","endorsement","2700","watch",0.980516967428993
25,1,"concrete","endorsement","2700","watch",0.98107559879382
26,1,"concrete","endorsement","2700","watch",0.985318060003694
27,1,"concrete","endorsement","2700","watch",0.984452715980409
28,1,"concrete","endorsement","2700","watch",0.983335095065198
29,1,"concrete","endorsement","2700","watch",0.983335095065198
30,1,"concrete","endorsement","2700","watch",0.982828026785326
31,1,"concrete","endorsement","2700","watch",0.982828026785326
32,1,"concrete","endorsement","2700","watch",0.984697458913772
33,1,"concrete","endorsement","2700","watch",0.986801861583312
34,1,"concrete","endorsement","2700","watch",0.987937752712308
35,1,"concrete","endorsement","2700","watch",0.987937752712308
36,1,"concrete","endorsement","2700","watch",0.987451736739609
37,1,"concrete","endorsement","2700","watch",0.982654225724677
38,1,"concrete","endorsement","2700","watch",0.982654225724677
39,1,"concrete","endorsement","2700","watch",0.965755863364486
40,1,"concrete","endorsement","2700","watch",0.965755863364486
41,1,"concrete","endorsement","2700","watch",0.965755863364486
42,1,"concrete","endorsement","2700","watch",0.965755863364486
43,1,"concrete","endorsement","2700","watch",0.98696301286924
44,1,"concrete","endorsement","2700","watch",0.986241027248762
45,1,"concrete","endorsement","2700","watch",0.978041621709506
46,1,"concrete","endorsement","2700","watch",0.978041621709506
47,1,"concrete","endorsement","2700","watch",0.978706272027207
48,1,"concrete","endorsement","2700","watch",0.978706272027207
49,1,"concrete","endorsement","2700","watch",0.978706272027207
50,1,"concrete","endorsement","2700","watch",0.981487656188327
1,1,"concrete","endorsement","3350","watch",0.309745820409327
2,1,"concrete","endorsement","3350","watch",0.558496116369452
3,1,"concrete","endorsement","3350","watch",0.558496116369452
4,1,"concrete","endorsement","3350","watch",0.558496116369452
5,1,"concrete","endorsement","3350","watch",0.897468634432387
6,1,"concrete","endorsement","3350","watch",0.939766957312374
7,1,"concrete","endorsement","3350","watch",0.939766957312374
8,1,"concrete","endorsement","3350","watch",0.988351871292946
9,1,"concrete","endorsement","3350","watch",0.992064928457438
10,1,"concrete","endorsement","3350","watch",0.994168893368621
11,1,"concrete","endorsement","3350","watch",0.992760030859847
12,1,"concrete","endorsement","3350","watch",0.993795546433632
13,1,"concrete","endorsement","3350","watch",0.99120701637639
14,1,"concrete","endorsement","3350","watch",0.991572925241408
15,1,"concrete","endorsement","3350","watch",0.989139163542604
16,1,"concrete","endorsement","3350","watch",0.991139756521885
17,1,"concrete","endorsement","3350","watch",0.991139756521885
18,1,"concrete","endorsement","3350","watch",0.991319895770507
19,1,"concrete","endorsement","3350","watch",0.991319895770507
20,1,"concrete","endorsement","3350","watch",0.989143467512432
21,1,"concrete","endorsement","3350","watch",0.989143467512432
22,1,"concrete","endorsement","3350","watch",0.989143467512432
23,1,"concrete","endorsement","3350","watch",0.990470584303267
24,1,"concrete","endorsement","3350","watch",0.990470584303267
25,1,"concrete","endorsement","3350","watch",0.990755555888007
26,1,"concrete","endorsement","3350","watch",0.992900765723151
27,1,"concrete","endorsement","3350","watch",0.992474414331422
28,1,"concrete","endorsement","3350","watch",0.99191448087404
29,1,"concrete","endorsement","3350","watch",0.99191448087404
30,1,"concrete","endorsement","3350","watch",0.99182729750246
31,1,"concrete","endorsement","3350","watch",0.99182729750246
32,1,"concrete","endorsement","3350","watch",0.992734058931141
33,1,"concrete","endorsement","3350","watch",0.993749961082555
34,1,"concrete","endorsement","3350","watch",0.994296151409507
35,1,"concrete","endorsement","3350","watch",0.994296151409507
36,1,"concrete","endorsement","3350","watch",0.994087725276155
37,1,"concrete","endorsement","3350","watch",0.991789938104686
38,1,"concrete","endorsement","3350","watch",0.991789938104686
39,1,"concrete","endorsement","3350","watch",0.983527162499136
40,1,"concrete","endorsement","3350","watch",0.983527162499136
41,1,"concrete","endorsement","3350","watch",0.983527162499136
42,1,"concrete","endorsement","3350","watch",0.983527162499136
43,1,"concrete","endorsement","3350","watch",0.993856548334259
44,1,"concrete","endorsement","3350","watch",0.993506150491361
45,1,"concrete","endorsement","3350","watch",0.989562452809913
46,1,"concrete","endorsement","3350","watch",0.989562452809913
47,1,"concrete","endorsement","3350","watch",0.989880305840142
48,1,"concrete","endorsement","3350","watch",0.989880305840142
49,1,"concrete","endorsement","3350","watch",0.989880305840142
50,1,"concrete","endorsement","3350","watch",0.991224026291979
1,1,"prior","mu","NA","watch",2.5240111514757
2,1,"prior","mu","NA","watch",1.44204009973657
3,1,"prior","mu","NA","watch",1.44204009973657
4,1,"prior","mu","NA","watch",1.44204009973657
5,1,"prior","mu","NA","watch",0.590635193629673
6,1,"prior","mu","NA","watch",0.590635193629673
7,1,"prior","mu","NA","watch",0.590635193629673
8,1,"prior","mu","NA","watch",0.590635193629673
9,1,"prior","mu","NA","watch",0.338647622267299
10,1,"prior","mu","NA","watch",0.338647622267299
11,1,"prior","mu","NA","watch",0.338647622267299
12,1,"prior","mu","NA","watch",0.338647622267299
13,1,"prior","mu","NA","watch",0.338647622267299
14,1,"prior","mu","NA","watch",0.338647622267299
15,1,"prior","mu","NA","watch",0.579852551135338
16,1,"prior","mu","NA","watch",0.579852551135338
17,1,"prior","mu","NA","watch",0.579852551135338
18,1,"prior","mu","NA","watch",0.579852551135338
19,1,"prior","mu","NA","watch",0.579852551135338
20,1,"prior","mu","NA","watch",0.784917930894907
21,1,"prior","mu","NA","watch",0.784917930894907
22,1,"prior","mu","NA","watch",0.784917930894907
23,1,"prior","mu","NA","watch",0.784917930894907
24,1,"prior","mu","NA","watch",0.784917930894907
25,1,"prior","mu","NA","watch",0.784917930894907
26,1,"prior","mu","NA","watch",0.784917930894907
27,1,"prior","mu","NA","watch",1.07806238202675
28,1,"prior","mu","NA","watch",1.15264911166832
29,1,"prior","mu","NA","watch",1.15264911166832
30,1,"prior","mu","NA","watch",1.15264911166832
31,1,"prior","mu","NA","watch",1.15264911166832
32,1,"prior","mu","NA","watch",1.15264911166832
33,1,"prior","mu","NA","watch",1.15264911166832
34,1,"prior","mu","NA","watch",1.15264911166832
35,1,"prior","mu","NA","watch",1.15264911166832
36,1,"prior","mu","NA","watch",1.16488176175836
37,1,"prior","mu","NA","watch",1.5032450174447
38,1,"prior","mu","NA","watch",1.5032450174447
39,1,"prior","mu","NA","watch",2.26313453418541
40,1,"prior","mu","NA","watch",2.26313453418541
41,1,"prior","mu","NA","watch",2.26313453418541
42,1,"prior","mu","NA","watch",2.26313453418541
43,1,"prior","mu","NA","watch",2.26313453418541
44,1,"prior","mu","NA","watch",2.26313453418541
45,1,"prior","mu","NA","watch",2.74089541613445
46,1,"prior","mu","NA","watch",2.74089541613445
47,1,"prior","mu","NA","watch",2.70658723783396
48,1,"prior","mu","NA","watch",2.70658723783396
49,1,"prior","mu","NA","watch",2.70658723783396
50,1,"prior","mu","NA","watch",2.70658723783396
1,1,"prior","sigma","NA","watch",2.50183933153336
2,1,"prior","sigma","NA","watch",2.50183933153336
3,1,"prior","sigma","NA","watch",2.50183933153336
4,1,"prior","sigma","NA","watch",2.50183933153336
5,1,"prior","sigma","NA","watch",2.19905715614336
6,1,"prior","sigma","NA","watch",2.19905715614336
7,1,"prior","sigma","NA","watch",2.19905715614336
8,1,"prior","sigma","NA","watch",1.76229486855856
9,1,"prior","sigma","NA","watch",1.73012986980143
10,1,"prior","sigma","NA","watch",1.73012986980143
11,1,"prior","sigma","NA","watch",1.73012986980143
12,1,"prior","sigma","NA","watch",1.73012986980143
13,1,"prior","sigma","NA","watch",1.9400673380621
14,1,"prior","sigma","NA","watch",1.92552817494301
15,1,"prior","sigma","NA","watch",1.92552817494301
16,1,"prior","sigma","NA","watch",1.92552817494301
17,1,"prior","sigma","NA","watch",1.92552817494301
18,1,"prior","sigma","NA","watch",1.92552817494301
19,1,"prior","sigma","NA","watch",1.92552817494301
20,1,"prior","sigma","NA","watch",1.92552817494301
21,1,"prior","sigma","NA","watch",1.92552817494301
22,1,"prior","sigma","NA","watch",1.92552817494301
23,1,"prior","sigma","NA","watch",1.92552817494301
24,1,"prior","sigma","NA","watch",1.92552817494301
25,1,"prior","sigma","NA","watch",1.92552817494301
26,1,"prior","sigma","NA","watch",1.92552817494301
27,1,"prior","sigma","NA","watch",1.92552817494301
28,1,"prior","sigma","NA","watch",1.92376412264623
29,1,"prior","sigma","NA","watch",1.92376412264623
30,1,"prior","sigma","NA","watch",1.92376412264623
31,1,"prior","sigma","NA","watch",1.92376412264623
32,1,"prior","sigma","NA","watch",1.92376412264623
33,1,"prior","sigma","NA","watch",1.92376412264623
34,1,"prior","sigma","NA","watch",1.92376412264623
35,1,"prior","sigma","NA","watch",1.92376412264623
36,1,"prior","sigma","NA","watch",1.92376412264623
37,1,"prior","sigma","NA","watch",1.9302378388432
38,1,"prior","sigma","NA","watch",1.9302378388432
39,1,"prior","sigma","NA","watch",1.9302378388432
40,1,"prior","sigma","NA","watch",1.9302378388432
41,1,"prior","sigma","NA","watch",1.9302378388432
42,1,"prior","sigma","NA","watch",1.9302378388432
43,1,"prior","sigma","NA","watch",1.62173293730669
44,1,"prior","sigma","NA","watch",1.60878937132766
45,1,"prior","sigma","NA","watch",1.60878937132766
46,1,"prior","sigma","NA","watch",1.60878937132766
47,1,"prior","sigma","NA","watch",1.60878937132766
48,1,"prior","sigma","NA","watch",1.60878937132766
49,1,"prior","sigma","NA","watch",1.60878937132766
50,1,"prior","sigma","NA","watch",1.60878937132766
1,1,"concrete","endorsement","24","headphones",0.000645767547177356
2,1,"concrete","endorsement","24","headphones",0.000709399291532307
3,1,"concrete","endorsement","24","headphones",0.000709399291532307
4,1,"concrete","endorsement","24","headphones",0.000709399291532307
5,1,"concrete","endorsement","24","headphones",0.000727102394603967
6,1,"concrete","endorsement","24","headphones",0.000584965130599939
7,1,"concrete","endorsement","24","headphones",0.000617803452722519
8,1,"concrete","endorsement","24","headphones",0.000617803452722519
9,1,"concrete","endorsement","24","headphones",0.00068390384713439
10,1,"concrete","endorsement","24","headphones",0.00126784296042636
11,1,"concrete","endorsement","24","headphones",0.00141298335487858
12,1,"concrete","endorsement","24","headphones",0.0019163540067517
13,1,"concrete","endorsement","24","headphones",0.00305459319012047
14,1,"concrete","endorsement","24","headphones",0.00308947859384786
15,1,"concrete","endorsement","24","headphones",0.00308947859384786
16,1,"concrete","endorsement","24","headphones",0.00283285494645085
17,1,"concrete","endorsement","24","headphones",0.00283285494645085
18,1,"concrete","endorsement","24","headphones",0.00264689476093853
19,1,"concrete","endorsement","24","headphones",0.00264689476093853
20,1,"concrete","endorsement","24","headphones",0.00299186249241324
21,1,"concrete","endorsement","24","headphones",0.00299186249241324
22,1,"concrete","endorsement","24","headphones",0.00299186249241324
23,1,"concrete","endorsement","24","headphones",0.00499354809063958
24,1,"concrete","endorsement","24","headphones",0.00499354809063958
25,1,"concrete","endorsement","24","headphones",0.00596053102338855
26,1,"concrete","endorsement","24","headphones",0.0133171633298578
27,1,"concrete","endorsement","24","headphones",0.0489334761063052
28,1,"concrete","endorsement","24","headphones",0.124797904226587
29,1,"concrete","endorsement","24","headphones",0.124797904226587
30,1,"concrete","endorsement","24","headphones",0.147380145828716
31,1,"concrete","endorsement","24","headphones",0.147380145828716
32,1,"concrete","endorsement","24","headphones",0.17318218442455
33,1,"concrete","endorsement","24","headphones",0.16047128917147
34,1,"concrete","endorsement","24","headphones",0.181360953652824
35,1,"concrete","endorsement","24","headphones",0.193923127089178
36,1,"concrete","endorsement","24","headphones",0.191498208019091
37,1,"concrete","endorsement","24","headphones",0.191498208019091
38,1,"concrete","endorsement","24","headphones",0.190198542201561
39,1,"concrete","endorsement","24","headphones",0.175129647192163
40,1,"concrete","endorsement","24","headphones",0.175129647192163
41,1,"concrete","endorsement","24","headphones",0.16235467393338
42,1,"concrete","endorsement","24","headphones",0.16235467393338
43,1,"concrete","endorsement","24","headphones",0.257582762126025
44,1,"concrete","endorsement","24","headphones",0.128170161106253
45,1,"concrete","endorsement","24","headphones",0.127047194813025
46,1,"concrete","endorsement","24","headphones",0.181771362277568
47,1,"concrete","endorsement","24","headphones",0.181827569441787
48,1,"concrete","endorsement","24","headphones",0.181827569441787
49,1,"concrete","endorsement","24","headphones",0.181827569441787
50,1,"concrete","endorsement","24","headphones",0.21690989091329
1,1,"concrete","endorsement","30","headphones",0.00112890721508045
2,1,"concrete","endorsement","30","headphones",0.00124565229869635
3,1,"concrete","endorsement","30","headphones",0.00124565229869635
4,1,"concrete","endorsement","30","headphones",0.00124565229869635
5,1,"concrete","endorsement","30","headphones",0.00127670415405035
6,1,"concrete","endorsement","30","headphones",0.00107000122743679
7,1,"concrete","endorsement","30","headphones",0.00113803252776749
8,1,"concrete","endorsement","30","headphones",0.00113803252776749
9,1,"concrete","endorsement","30","headphones",0.00127559922688141
10,1,"concrete","endorsement","30","headphones",0.00236056362866924
11,1,"concrete","endorsement","30","headphones",0.0025967909855129
12,1,"concrete","endorsement","30","headphones",0.0035176612153497
13,1,"concrete","endorsement","30","headphones",0.00548473448590691
14,1,"concrete","endorsement","30","headphones",0.005514932442398
15,1,"concrete","endorsement","30","headphones",0.005514932442398
16,1,"concrete","endorsement","30","headphones",0.00514182434871319
17,1,"concrete","endorsement","30","headphones",0.00514182434871319
18,1,"concrete","endorsement","30","headphones",0.00484111106843383
19,1,"concrete","endorsement","30","headphones",0.00484111106843383
20,1,"concrete","endorsement","30","headphones",0.00552230639756986
21,1,"concrete","endorsement","30","headphones",0.00552230639756986
22,1,"concrete","endorsement","30","headphones",0.00552230639756986
23,1,"concrete","endorsement","30","headphones",0.00946177478440315
24,1,"concrete","endorsement","30","headphones",0.00946177478440315
25,1,"concrete","endorsement","30","headphones",0.0114160839529404
26,1,"concrete","endorsement","30","headphones",0.0253885385305337
27,1,"concrete","endorsement","30","headphones",0.0968945918621123
28,1,"concrete","endorsement","30","headphones",0.248339225362404
29,1,"concrete","endorsement","30","headphones",0.248339225362404
30,1,"concrete","endorsement","30","headphones",0.310867716303719
31,1,"concrete","endorsement","30","headphones",0.310867716303719
32,1,"concrete","endorsement","30","headphones",0.348165046429631
33,1,"concrete","endorsement","30","headphones",0.318694889284418
34,1,"concrete","endorsement","30","headphones",0.348019977733107
35,1,"concrete","endorsement","30","headphones",0.371185855442841
36,1,"concrete","endorsement","30","headphones",0.379391874963923
37,1,"concrete","endorsement","30","headphones",0.379391874963923
38,1,"concrete","endorsement","30","headphones",0.3769492399771
39,1,"concrete","endorsement","30","headphones",0.348829135795698
40,1,"concrete","endorsement","30","headphones",0.348829135795698
41,1,"concrete","endorsement","30","headphones",0.326368436992276
42,1,"concrete","endorsement","30","headphones",0.326368436992276
43,1,"concrete","endorsement","30","headphones",0.446828784788347
44,1,"concrete","endorsement","30","headphones",0.240729319851819
45,1,"concrete","endorsement","30","headphones",0.24030570841012
46,1,"concrete","endorsement","30","headphones",0.336713057917499
47,1,"concrete","endorsement","30","headphones",0.336686286368648
48,1,"concrete","endorsement","30","headphones",0.336686286368648
49,1,"concrete","endorsement","30","headphones",0.336686286368648
50,1,"concrete","endorsement","30","headphones",0.382589509042066
1,1,"concrete","endorsement","60","headphones",0.00189783830756495
2,1,"concrete","endorsement","60","headphones",0.00210435250908592
3,1,"concrete","endorsement","60","headphones",0.00210435250908592
4,1,"concrete","endorsement","60","headphones",0.00210435250908592
5,1,"concrete","endorsement","60","headphones",0.00215678228376646
6,1,"concrete","endorsement","60","headphones",0.00182993069528608
7,1,"concrete","endorsement","60","headphones",0.00196048922478724
8,1,"concrete","endorsement","60","headphones",0.00196048922478724
9,1,"concrete","endorsement","60","headphones",0.00222891616985112
10,1,"concrete","endorsement","60","headphones",0.0041206238281766
11,1,"concrete","endorsement","60","headphones",0.00448162951975208
12,1,"concrete","endorsement","60","headphones",0.00606693657637883
13,1,"concrete","endorsement","60","headphones",0.00936139878303386
14,1,"concrete","endorsement","60","headphones",0.00941134604723077
15,1,"concrete","endorsement","60","headphones",0.00941134604723077
16,1,"concrete","endorsement","60","headphones",0.00891116511096641
17,1,"concrete","endorsement","60","headphones",0.00891116511096641
18,1,"concrete","endorsement","60","headphones",0.00842484973325809
19,1,"concrete","endorsement","60","headphones",0.00842484973325809
20,1,"concrete","endorsement","60","headphones",0.00973156393108797
21,1,"concrete","endorsement","60","headphones",0.00973156393108797
22,1,"concrete","endorsement","60","headphones",0.00973156393108797
23,1,"concrete","endorsement","60","headphones",0.0171972143390094
24,1,"concrete","endorsement","60","headphones",0.0171972143390094
25,1,"concrete","endorsement","60","headphones",0.0209891405811709
26,1,"concrete","endorsement","60","headphones",0.047272351739519
27,1,"concrete","endorsement","60","headphones",0.182253330649627
28,1,"concrete","endorsement","60","headphones",0.426208759327318
29,1,"concrete","endorsement","60","headphones",0.426208759327318
30,1,"concrete","endorsement","60","headphones",0.521389572831449
31,1,"concrete","endorsement","60","headphones",0.521389572831449
32,1,"concrete","endorsement","60","headphones",0.556982758496186
33,1,"concrete","endorsement","60","headphones",0.523871118509019
34,1,"concrete","endorsement","60","headphones",0.551981747937562
35,1,"concrete","endorsement","60","headphones",0.579736328159939
36,1,"concrete","endorsement","60","headphones",0.590570686524003
37,1,"concrete","endorsement","60","headphones",0.590570686524003
38,1,"concrete","endorsement","60","headphones",0.58788757863731
39,1,"concrete","endorsement","60","headphones",0.558482449293131
40,1,"concrete","endorsement","60","headphones",0.558482449293131
41,1,"concrete","endorsement","60","headphones",0.534487391802296
42,1,"concrete","endorsement","60","headphones",0.534487391802296
43,1,"concrete","endorsement","60","headphones",0.638576051960794
44,1,"concrete","endorsement","60","headphones",0.407704813717931
45,1,"concrete","endorsement","60","headphones",0.408664365397995
46,1,"concrete","endorsement","60","headphones",0.531306713889336
47,1,"concrete","endorsement","60","headphones",0.531156369955799
48,1,"concrete","endorsement","60","headphones",0.531156369955799
49,1,"concrete","endorsement","60","headphones",0.531156369955799
50,1,"concrete","endorsement","60","headphones",0.574216126475092
1,1,"concrete","endorsement","90","headphones",0.00249339371693084
2,1,"concrete","endorsement","90","headphones",0.00277192683913813
3,1,"concrete","endorsement","90","headphones",0.00277192683913813
4,1,"concrete","endorsement","90","headphones",0.00277192683913813
5,1,"concrete","endorsement","90","headphones",0.00284090260165021
6,1,"concrete","endorsement","90","headphones",0.00251876411052203
7,1,"concrete","endorsement","90","headphones",0.00270976809622025
8,1,"concrete","endorsement","90","headphones",0.00270976809622025
9,1,"concrete","endorsement","90","headphones",0.00310720865427283
10,1,"concrete","endorsement","90","headphones",0.00573235256481614
11,1,"concrete","endorsement","90","headphones",0.0061916072191568
12,1,"concrete","endorsement","90","headphones",0.00836904348997864
13,1,"concrete","endorsement","90","headphones",0.0126313796294453
14,1,"concrete","endorsement","90","headphones",0.0127257952869363
15,1,"concrete","endorsement","90","headphones",0.0127257952869363
16,1,"concrete","endorsement","90","headphones",0.0121553394068843
17,1,"concrete","endorsement","90","headphones",0.0121553394068843
18,1,"concrete","endorsement","90","headphones",0.0116307666352546
19,1,"concrete","endorsement","90","headphones",0.0116307666352546
20,1,"concrete","endorsement","90","headphones",0.0135374198871845
21,1,"concrete","endorsement","90","headphones",0.0135374198871845
22,1,"concrete","endorsement","90","headphones",0.0135374198871845
23,1,"concrete","endorsement","90","headphones",0.024279794531992
24,1,"concrete","endorsement","90","headphones",0.024279794531992
25,1,"concrete","endorsement","90","headphones",0.0297788648516096
26,1,"concrete","endorsement","90","headphones",0.0674865587439295
27,1,"concrete","endorsement","90","headphones",0.250814939210585
28,1,"concrete","endorsement","90","headphones",0.528733416189727
29,1,"concrete","endorsement","90","headphones",0.528733416189727
30,1,"concrete","endorsement","90","headphones",0.621783183854114
31,1,"concrete","endorsement","90","headphones",0.621783183854114
32,1,"concrete","endorsement","90","headphones",0.65091088288282
33,1,"concrete","endorsement","90","headphones",0.622921519218927
34,1,"concrete","endorsement","90","headphones",0.646031449890524
35,1,"concrete","endorsement","90","headphones",0.670510936080382
36,1,"concrete","endorsement","90","headphones",0.676928513656831
37,1,"concrete","endorsement","90","headphones",0.676928513656831
38,1,"concrete","endorsement","90","headphones",0.674683012572932
39,1,"concrete","endorsement","90","headphones",0.650446219061427
40,1,"concrete","endorsement","90","headphones",0.650446219061427
41,1,"concrete","endorsement","90","headphones",0.630379038841714
42,1,"concrete","endorsement","90","headphones",0.630379038841714
43,1,"concrete","endorsement","90","headphones",0.714347697488386
44,1,"concrete","endorsement","90","headphones",0.509288822575733
45,1,"concrete","endorsement","90","headphones",0.510846345459466
46,1,"concrete","endorsement","90","headphones",0.625190519056064
47,1,"concrete","endorsement","90","headphones",0.624994515695318
48,1,"concrete","endorsement","90","headphones",0.624994515695318
49,1,"concrete","endorsement","90","headphones",0.624994515695318
50,1,"concrete","endorsement","90","headphones",0.660774866978407
1,1,"concrete","endorsement","96","headphones",0.00272568187952332
2,1,"concrete","endorsement","96","headphones",0.00303287797285611
3,1,"concrete","endorsement","96","headphones",0.00303287797285611
4,1,"concrete","endorsement","96","headphones",0.00303287797285611
5,1,"concrete","endorsement","96","headphones",0.00310829272239168
6,1,"concrete","endorsement","96","headphones",0.00282750091770495
7,1,"concrete","endorsement","96","headphones",0.00304682043460374
8,1,"concrete","endorsement","96","headphones",0.00304682043460374
9,1,"concrete","endorsement","96","headphones",0.00350556642532416
10,1,"concrete","endorsement","96","headphones",0.00645945322279711
11,1,"concrete","endorsement","96","headphones",0.00695961127155106
12,1,"concrete","endorsement","96","headphones",0.0093987455634673
13,1,"concrete","endorsement","96","headphones",0.0140118844313023
14,1,"concrete","endorsement","96","headphones",0.0141342105399467
15,1,"concrete","endorsement","96","headphones",0.0141342105399467
16,1,"concrete","endorsement","96","headphones",0.0135418426718311
