"response","dollar_amount","level","qtype","item","phrasing","workerid","language","age","education","comments"
0,129,2,"inductive","headphones","relative_clause","24","Chinese",23,"3",""
4,18.5,0,"inductive","laptop","relative_clause","24","Chinese",23,"3",""
2,188,4,"concrete","coffee maker","relative_clause","24","Chinese",23,"3",""
-3,1850,4,"inductive","laptop","relative_clause","24","Chinese",23,"3",""
-1,1680,3,"inductive","watch","relative_clause","24","Chinese",23,"3",""
-3,52,1,"concrete","coffee maker","relative_clause","24","Chinese",23,"3",""
0,85.5,2,"inductive","sweater","relative_clause","24","Chinese",23,"3",""
2,250,1,"concrete","watch","relative_clause","24","Chinese",23,"3",""
4,234,4,"concrete","headphones","relative_clause","24","Chinese",23,"3",""
3,185,1,"inductive","laptop","relative_clause","24","Chinese",23,"3",""
0,1200,2,"inductive","watch","relative_clause","24","Chinese",23,"3",""
2,124,3,"concrete","coffee maker","relative_clause","24","Chinese",23,"3",""
0,140,3,"inductive","coffee maker","relative_clause","24","Chinese",23,"3",""
-4,350,0,"concrete","laptop","relative_clause","24","Chinese",23,"3",""
1,57,2,"concrete","sweater","relative_clause","24","Chinese",23,"3",""
0,17.1,1,"inductive","sweater","relative_clause","24","Chinese",23,"3",""
-2,1295,3,"inductive","laptop","relative_clause","24","Chinese",23,"3",""
0,100,0,"concrete","watch","relative_clause","24","Chinese",23,"3",""
4,25.8,1,"inductive","headphones","relative_clause","24","Chinese",23,"3",""
1,84,2,"concrete","coffee maker","relative_clause","24","Chinese",23,"3",""
0,100,2,"inductive","coffee maker","relative_clause","24","Chinese",23,"3",""
1,87,3,"concrete","sweater","relative_clause","24","Chinese",23,"3",""
4,2.58,0,"inductive","headphones","relative_clause","24","Chinese",23,"3",""
2,240,1,"inductive","watch","relative_clause","24","Chinese",23,"3",""
1,1250,3,"concrete","laptop","relative_clause","24","Chinese",23,"3",""
3,450,2,"concrete","watch","relative_clause","24","Chinese",23,"3",""
-4,18,0,"concrete","sweater","relative_clause","24","Chinese",23,"3",""
4,24,0,"inductive","watch","relative_clause","24","Chinese",23,"3",""
-1,2400,4,"inductive","watch","relative_clause","24","Chinese",23,"3",""
4,20,1,"inductive","coffee maker","relative_clause","24","Chinese",23,"3",""
-4,24,0,"concrete","headphones","relative_clause","24","Chinese",23,"3",""
-4,24,0,"concrete","coffee maker","relative_clause","24","Chinese",23,"3",""
-2,171,4,"inductive","sweater","relative_clause","24","Chinese",23,"3",""
-3,900,2,"concrete","laptop","relative_clause","24","Chinese",23,"3",""
-2,925,2,"inductive","laptop","relative_clause","24","Chinese",23,"3",""
2,150,4,"concrete","sweater","relative_clause","24","Chinese",23,"3",""
4,1.71,0,"inductive","sweater","relative_clause","24","Chinese",23,"3",""
4,2000,4,"concrete","watch","relative_clause","24","Chinese",23,"3",""
0,60,1,"concrete","headphones","relative_clause","24","Chinese",23,"3",""
-2,258,4,"inductive","headphones","relative_clause","24","Chinese",23,"3",""
3,1850,4,"concrete","laptop","relative_clause","24","Chinese",23,"3",""
4,900,3,"concrete","watch","relative_clause","24","Chinese",23,"3",""
-4,36,1,"concrete","sweater","relative_clause","24","Chinese",23,"3",""
0,36,1,"concrete","sweater","relative_clause","25","english",37,"1","Enjoyed."
4,150,4,"concrete","sweater","relative_clause","25","english",37,"1","Enjoyed."
0,25.8,1,"inductive","headphones","relative_clause","25","english",37,"1","Enjoyed."
4,2400,4,"inductive","watch","relative_clause","25","english",37,"1","Enjoyed."
1,60,1,"concrete","headphones","relative_clause","25","english",37,"1","Enjoyed."
2,900,3,"concrete","watch","relative_clause","25","english",37,"1","Enjoyed."
2,96,2,"concrete","headphones","relative_clause","25","english",37,"1","Enjoyed."
2,87,3,"concrete","sweater","relative_clause","25","english",37,"1","Enjoyed."
2,1250,3,"concrete","laptop","relative_clause","25","english",37,"1","Enjoyed."
-2,18,0,"concrete","sweater","relative_clause","25","english",37,"1","Enjoyed."
1,100,2,"inductive","coffee maker","relative_clause","25","english",37,"1","Enjoyed."
-2,350,0,"concrete","laptop","relative_clause","25","english",37,"1","Enjoyed."
0,250,1,"concrete","watch","relative_clause","25","english",37,"1","Enjoyed."
0,140,3,"inductive","coffee maker","relative_clause","25","english",37,"1","Enjoyed."
4,18.5,0,"inductive","laptop","relative_clause","25","english",37,"1","Enjoyed."
0,100,0,"concrete","watch","relative_clause","25","english",37,"1","Enjoyed."
-1,1295,3,"inductive","laptop","relative_clause","25","english",37,"1","Enjoyed."
3,188,4,"concrete","coffee maker","relative_clause","25","english",37,"1","Enjoyed."
4,1850,4,"concrete","laptop","relative_clause","25","english",37,"1","Enjoyed."
3,20,1,"inductive","coffee maker","relative_clause","25","english",37,"1","Enjoyed."
2,17.1,1,"inductive","sweater","relative_clause","25","english",37,"1","Enjoyed."
1,57,2,"concrete","sweater","relative_clause","25","english",37,"1","Enjoyed."
4,24,0,"inductive","watch","relative_clause","25","english",37,"1","Enjoyed."
-3,24,0,"concrete","headphones","relative_clause","25","english",37,"1","Enjoyed."
1,900,2,"concrete","laptop","relative_clause","25","english",37,"1","Enjoyed."
3,1680,3,"inductive","watch","relative_clause","25","english",37,"1","Enjoyed."
-2,52,1,"concrete","coffee maker","relative_clause","25","english",37,"1","Enjoyed."
3,2.58,0,"inductive","headphones","relative_clause","25","english",37,"1","Enjoyed."
2,185,1,"inductive","laptop","relative_clause","25","english",37,"1","Enjoyed."
-1,180.6,3,"inductive","headphones","relative_clause","25","english",37,"1","Enjoyed."
2,124,3,"concrete","coffee maker","relative_clause","25","english",37,"1","Enjoyed."
-3,119.7,3,"inductive","sweater","relative_clause","25","english",37,"1","Enjoyed."
0,84,2,"concrete","coffee maker","relative_clause","25","english",37,"1","Enjoyed."
3,240,1,"inductive","watch","relative_clause","25","english",37,"1","Enjoyed."
3,450,2,"concrete","watch","relative_clause","25","english",37,"1","Enjoyed."
1,925,2,"inductive","laptop","relative_clause","25","english",37,"1","Enjoyed."
-1,85.5,2,"inductive","sweater","relative_clause","25","english",37,"1","Enjoyed."
2,144,3,"concrete","headphones","relative_clause","25","english",37,"1","Enjoyed."
-3,24,0,"concrete","coffee maker","relative_clause","25","english",37,"1","Enjoyed."
-2,200,4,"inductive","coffee maker","relative_clause","25","english",37,"1","Enjoyed."
1,1200,2,"inductive","watch","relative_clause","25","english",37,"1","Enjoyed."
-1,1850,4,"inductive","laptop","relative_clause","25","english",37,"1","Enjoyed."
4,1.71,0,"inductive","sweater","relative_clause","25","english",37,"1","Enjoyed."
4,2000,4,"concrete","watch","relative_clause","25","english",37,"1","Enjoyed."
4,234,4,"concrete","headphones","relative_clause","25","english",37,"1","Enjoyed."
-1,171,4,"inductive","sweater","relative_clause","25","english",37,"1","Enjoyed."
-2,258,4,"inductive","headphones","relative_clause","25","english",37,"1","Enjoyed."
4,2,0,"inductive","coffee maker","relative_clause","25","english",37,"1","Enjoyed."
-1,600,1,"concrete","laptop","relative_clause","25","english",37,"1","Enjoyed."
-1,129,2,"inductive","headphones","relative_clause","25","english",37,"1","Enjoyed."
3,2000,4,"concrete","watch","relative_clause","26","english",31,"3",""
-2,180.6,3,"inductive","headphones","relative_clause","26","english",31,"3",""
-2,119.7,3,"inductive","sweater","relative_clause","26","english",31,"3",""
-2,1200,2,"inductive","watch","relative_clause","26","english",31,"3",""
0,250,1,"concrete","watch","relative_clause","26","english",31,"3",""
0,171,4,"inductive","sweater","relative_clause","26","english",31,"3",""
0,1250,3,"concrete","laptop","relative_clause","26","english",31,"3",""
2,2,0,"inductive","coffee maker","relative_clause","26","english",31,"3",""
2,25.8,1,"inductive","headphones","relative_clause","26","english",31,"3",""
0,2400,4,"inductive","watch","relative_clause","26","english",31,"3",""
-1,57,2,"concrete","sweater","relative_clause","26","english",31,"3",""
0,1295,3,"inductive","laptop","relative_clause","26","english",31,"3",""
0,1850,4,"inductive","laptop","relative_clause","26","english",31,"3",""
-4,350,0,"concrete","laptop","relative_clause","26","english",31,"3",""
0,87,3,"concrete","sweater","relative_clause","26","english",31,"3",""
-2,84,2,"concrete","coffee maker","relative_clause","26","english",31,"3",""
2,234,4,"concrete","headphones","relative_clause","26","english",31,"3",""
-3,36,1,"concrete","sweater","relative_clause","26","english",31,"3",""
-1,200,4,"inductive","coffee maker","relative_clause","26","english",31,"3",""
-2,100,0,"concrete","watch","relative_clause","26","english",31,"3",""
3,1850,4,"concrete","laptop","relative_clause","26","english",31,"3",""
1,124,3,"concrete","coffee maker","relative_clause","26","english",31,"3",""
0,185,1,"inductive","laptop","relative_clause","26","english",31,"3",""
1,900,2,"concrete","laptop","relative_clause","26","english",31,"3",""
-4,24,0,"concrete","coffee maker","relative_clause","26","english",31,"3",""
0,100,2,"inductive","coffee maker","relative_clause","26","english",31,"3",""
0,129,2,"inductive","headphones","relative_clause","26","english",31,"3",""
0,140,3,"inductive","coffee maker","relative_clause","26","english",31,"3",""
-1,600,1,"concrete","laptop","relative_clause","26","english",31,"3",""
0,925,2,"inductive","laptop","relative_clause","26","english",31,"3",""
-4,18,0,"concrete","sweater","relative_clause","26","english",31,"3",""
2,150,4,"concrete","sweater","relative_clause","26","english",31,"3",""
0,1680,3,"inductive","watch","relative_clause","26","english",31,"3",""
0,17.1,1,"inductive","sweater","relative_clause","26","english",31,"3",""
0,18.5,0,"inductive","laptop","relative_clause","26","english",31,"3",""
-3,60,1,"concrete","headphones","relative_clause","26","english",31,"3",""
0,1.71,0,"inductive","sweater","relative_clause","26","english",31,"3",""
1,188,4,"concrete","coffee maker","relative_clause","26","english",31,"3",""
0,144,3,"concrete","headphones","relative_clause","26","english",31,"3",""
0,258,4,"inductive","headphones","relative_clause","26","english",31,"3",""
1,900,3,"concrete","watch","relative_clause","26","english",31,"3",""
-1,24,0,"inductive","watch","relative_clause","26","english",31,"3",""
-4,24,0,"concrete","headphones","relative_clause","26","english",31,"3",""
-1,96,2,"concrete","headphones","relative_clause","26","english",31,"3",""
0,240,1,"inductive","watch","relative_clause","26","english",31,"3",""
1,2.58,0,"inductive","headphones","relative_clause","26","english",31,"3",""
0,85.5,2,"inductive","sweater","relative_clause","26","english",31,"3",""
0,20,1,"inductive","coffee maker","relative_clause","26","english",31,"3",""
-2,52,1,"concrete","coffee maker","relative_clause","26","english",31,"3",""
-1,450,2,"concrete","watch","relative_clause","26","english",31,"3",""
-1,600,1,"concrete","laptop","relative_clause","27","English",50,"4",""
3,144,3,"concrete","headphones","relative_clause","27","English",50,"4",""
3,2,0,"inductive","coffee maker","relative_clause","27","English",50,"4",""
2,25.8,1,"inductive","headphones","relative_clause","27","English",50,"4",""
-3,24,0,"concrete","coffee maker","relative_clause","27","English",50,"4",""
3,18.5,0,"inductive","laptop","relative_clause","27","English",50,"4",""
3,450,2,"concrete","watch","relative_clause","27","English",50,"4",""
1,100,0,"concrete","watch","relative_clause","27","English",50,"4",""
3,250,1,"concrete","watch","relative_clause","27","English",50,"4",""
2,240,1,"inductive","watch","relative_clause","27","English",50,"4",""
-1,85.5,2,"inductive","sweater","relative_clause","27","English",50,"4",""
-3,140,3,"inductive","coffee maker","relative_clause","27","English",50,"4",""
1,150,4,"concrete","sweater","relative_clause","27","English",50,"4",""
-1,100,2,"inductive","coffee maker","relative_clause","27","English",50,"4",""
1,124,3,"concrete","coffee maker","relative_clause","27","English",50,"4",""
3,900,2,"concrete","laptop","relative_clause","27","English",50,"4",""
-3,1200,2,"inductive","watch","relative_clause","27","English",50,"4",""
-3,1680,3,"inductive","watch","relative_clause","27","English",50,"4",""
-1,84,2,"concrete","coffee maker","relative_clause","27","English",50,"4",""
-2,200,4,"inductive","coffee maker","relative_clause","27","English",50,"4",""
-3,925,2,"inductive","laptop","relative_clause","27","English",50,"4",""
4,234,4,"concrete","headphones","relative_clause","27","English",50,"4",""
3,2.58,0,"inductive","headphones","relative_clause","27","English",50,"4",""
-4,18,0,"concrete","sweater","relative_clause","27","English",50,"4",""
-2,350,0,"concrete","laptop","relative_clause","27","English",50,"4",""
-3,36,1,"concrete","sweater","relative_clause","27","English",50,"4",""
0,185,1,"inductive","laptop","relative_clause","27","English",50,"4",""
-1,180.6,3,"inductive","headphones","relative_clause","27","English",50,"4",""
-3,258,4,"inductive","headphones","relative_clause","27","English",50,"4",""
4,1250,3,"concrete","laptop","relative_clause","27","English",50,"4",""
-3,1295,3,"inductive","laptop","relative_clause","27","English",50,"4",""
4,1850,4,"concrete","laptop","relative_clause","27","English",50,"4",""
-2,119.7,3,"inductive","sweater","relative_clause","27","English",50,"4",""
-4,24,0,"concrete","headphones","relative_clause","27","English",50,"4",""
-1,60,1,"concrete","headphones","relative_clause","27","English",50,"4",""
0,96,2,"concrete","headphones","relative_clause","27","English",50,"4",""
1,17.1,1,"inductive","sweater","relative_clause","27","English",50,"4",""
-3,1850,4,"inductive","laptop","relative_clause","27","English",50,"4",""
2,24,0,"inductive","watch","relative_clause","27","English",50,"4",""
1,20,1,"inductive","coffee maker","relative_clause","27","English",50,"4",""
2,1.71,0,"inductive","sweater","relative_clause","27","English",50,"4",""
-1,57,2,"concrete","sweater","relative_clause","27","English",50,"4",""
2,188,4,"concrete","coffee maker","relative_clause","27","English",50,"4",""
2,900,3,"concrete","watch","relative_clause","27","English",50,"4",""
0,87,3,"concrete","sweater","relative_clause","27","English",50,"4",""
-2,2400,4,"inductive","watch","relative_clause","27","English",50,"4",""
-2,129,2,"inductive","headphones","relative_clause","27","English",50,"4",""
4,2000,4,"concrete","watch","relative_clause","27","English",50,"4",""
-1,52,1,"concrete","coffee maker","relative_clause","27","English",50,"4",""
-2,171,4,"inductive","sweater","relative_clause","27","English",50,"4",""
4,2,0,"inductive","coffee maker","relative_clause","28","English",28,"3",""
3,900,2,"concrete","laptop","relative_clause","28","English",28,"3",""
-4,171,4,"inductive","sweater","relative_clause","28","English",28,"3",""
4,150,4,"concrete","sweater","relative_clause","28","English",28,"3",""
0,60,1,"concrete","headphones","relative_clause","28","English",28,"3",""
1,84,2,"concrete","coffee maker","relative_clause","28","English",28,"3",""
0,2.58,0,"inductive","headphones","relative_clause","28","English",28,"3",""
-2,100,2,"inductive","coffee maker","relative_clause","28","English",28,"3",""
-2,925,2,"inductive","laptop","relative_clause","28","English",28,"3",""
0,24,0,"inductive","watch","relative_clause","28","English",28,"3",""
-3,1295,3,"inductive","laptop","relative_clause","28","English",28,"3",""
2,100,0,"concrete","watch","relative_clause","28","English",28,"3",""
-1,140,3,"inductive","coffee maker","relative_clause","28","English",28,"3",""
-4,24,0,"concrete","coffee maker","relative_clause","28","English",28,"3",""
-3,200,4,"inductive","coffee maker","relative_clause","28","English",28,"3",""
4,250,1,"concrete","watch","relative_clause","28","English",28,"3",""
1,144,3,"concrete","headphones","relative_clause","28","English",28,"3",""
-1,52,1,"concrete","coffee maker","relative_clause","28","English",28,"3",""
0,185,1,"inductive","laptop","relative_clause","28","English",28,"3",""
-2,240,1,"inductive","watch","relative_clause","28","English",28,"3",""
-1,36,1,"concrete","sweater","relative_clause","28","English",28,"3",""
-2,17.1,1,"inductive","sweater","relative_clause","28","English",28,"3",""
3,87,3,"concrete","sweater","relative_clause","28","English",28,"3",""
1,57,2,"concrete","sweater","relative_clause","28","English",28,"3",""
-2,85.5,2,"inductive","sweater","relative_clause","28","English",28,"3",""
0,20,1,"inductive","coffee maker","relative_clause","28","English",28,"3",""
-3,180.6,3,"inductive","headphones","relative_clause","28","English",28,"3",""
-2,129,2,"inductive","headphones","relative_clause","28","English",28,"3",""
3,18.5,0,"inductive","laptop","relative_clause","28","English",28,"3",""
-4,1200,2,"inductive","watch","relative_clause","28","English",28,"3",""
0,600,1,"concrete","laptop","relative_clause","28","English",28,"3",""
-4,1680,3,"inductive","watch","relative_clause","28","English",28,"3",""
2,124,3,"concrete","coffee maker","relative_clause","28","English",28,"3",""
4,450,2,"concrete","watch","relative_clause","28","English",28,"3",""
-4,258,4,"inductive","headphones","relative_clause","28","English",28,"3",""
4,188,4,"concrete","coffee maker","relative_clause","28","English",28,"3",""
-1,350,0,"concrete","laptop","relative_clause","28","English",28,"3",""
1,96,2,"concrete","headphones","relative_clause","28","English",28,"3",""
-4,119.7,3,"inductive","sweater","relative_clause","28","English",28,"3",""
-4,2400,4,"inductive","watch","relative_clause","28","English",28,"3",""
2,25.8,1,"inductive","headphones","relative_clause","28","English",28,"3",""
4,900,3,"concrete","watch","relative_clause","28","English",28,"3",""
4,1250,3,"concrete","laptop","relative_clause","28","English",28,"3",""
-4,24,0,"concrete","headphones","relative_clause","28","English",28,"3",""
4,1.71,0,"inductive","sweater","relative_clause","28","English",28,"3",""
4,1850,4,"concrete","laptop","relative_clause","28","English",28,"3",""
4,2000,4,"concrete","watch","relative_clause","28","English",28,"3",""
-4,1850,4,"inductive","laptop","relative_clause","28","English",28,"3",""
-3,18,0,"concrete","sweater","relative_clause","28","English",28,"3",""
4,234,4,"concrete","headphones","relative_clause","28","English",28,"3",""
4,240,1,"inductive","watch","relative_clause","29","English",25,"2","Thanks for the survey."
-2,140,3,"inductive","coffee maker","relative_clause","29","English",25,"2","Thanks for the survey."
4,24,0,"concrete","coffee maker","relative_clause","29","English",25,"2","Thanks for the survey."
0,600,1,"concrete","laptop","relative_clause","29","English",25,"2","Thanks for the survey."
-1,1680,3,"inductive","watch","relative_clause","29","English",25,"2","Thanks for the survey."
1,100,0,"concrete","watch","relative_clause","29","English",25,"2","Thanks for the survey."
4,2.58,0,"inductive","headphones","relative_clause","29","English",25,"2","Thanks for the survey."
-3,925,2,"inductive","laptop","relative_clause","29","English",25,"2","Thanks for the survey."
-2,119.7,3,"inductive","sweater","relative_clause","29","English",25,"2","Thanks for the survey."
1,1200,2,"inductive","watch","relative_clause","29","English",25,"2","Thanks for the survey."
-1,85.5,2,"inductive","sweater","relative_clause","29","English",25,"2","Thanks for the survey."
3,450,2,"concrete","watch","relative_clause","29","English",25,"2","Thanks for the survey."
-4,350,0,"concrete","laptop","relative_clause","29","English",25,"2","Thanks for the survey."
-3,180.6,3,"inductive","headphones","relative_clause","29","English",25,"2","Thanks for the survey."
4,24,0,"inductive","watch","relative_clause","29","English",25,"2","Thanks for the survey."
2,20,1,"inductive","coffee maker","relative_clause","29","English",25,"2","Thanks for the survey."
-3,60,1,"concrete","headphones","relative_clause","29","English",25,"2","Thanks for the survey."
-4,18,0,"concrete","sweater","relative_clause","29","English",25,"2","Thanks for the survey."
0,900,2,"concrete","laptop","relative_clause","29","English",25,"2","Thanks for the survey."
-4,100,2,"inductive","coffee maker","relative_clause","29","English",25,"2","Thanks for the survey."
2,171,4,"inductive","sweater","relative_clause","29","English",25,"2","Thanks for the survey."
2,185,1,"inductive","laptop","relative_clause","29","English",25,"2","Thanks for the survey."
0,250,1,"concrete","watch","relative_clause","29","English",25,"2","Thanks for the survey."
3,57,2,"concrete","sweater","relative_clause","29","English",25,"2","Thanks for the survey."
-3,1850,4,"inductive","laptop","relative_clause","29","English",25,"2","Thanks for the survey."
2,258,4,"inductive","headphones","relative_clause","29","English",25,"2","Thanks for the survey."
-4,87,3,"concrete","sweater","relative_clause","29","English",25,"2","Thanks for the survey."
4,84,2,"concrete","coffee maker","relative_clause","29","English",25,"2","Thanks for the survey."
4,1.71,0,"inductive","sweater","relative_clause","29","English",25,"2","Thanks for the survey."
-4,129,2,"inductive","headphones","relative_clause","29","English",25,"2","Thanks for the survey."
4,150,4,"concrete","sweater","relative_clause","29","English",25,"2","Thanks for the survey."
4,1250,3,"concrete","laptop","relative_clause","29","English",25,"2","Thanks for the survey."
-3,36,1,"concrete","sweater","relative_clause","29","English",25,"2","Thanks for the survey."
2,234,4,"concrete","headphones","relative_clause","29","English",25,"2","Thanks for the survey."
3,188,4,"concrete","coffee maker","relative_clause","29","English",25,"2","Thanks for the survey."
1,25.8,1,"inductive","headphones","relative_clause","29","English",25,"2","Thanks for the survey."
4,2000,4,"concrete","watch","relative_clause","29","English",25,"2","Thanks for the survey."
2,2400,4,"inductive","watch","relative_clause","29","English",25,"2","Thanks for the survey."
-1,144,3,"concrete","headphones","relative_clause","29","English",25,"2","Thanks for the survey."
-3,96,2,"concrete","headphones","relative_clause","29","English",25,"2","Thanks for the survey."
4,18.5,0,"inductive","laptop","relative_clause","29","English",25,"2","Thanks for the survey."
2,1850,4,"concrete","laptop","relative_clause","29","English",25,"2","Thanks for the survey."
3,900,3,"concrete","watch","relative_clause","29","English",25,"2","Thanks for the survey."
2,52,1,"concrete","coffee maker","relative_clause","29","English",25,"2","Thanks for the survey."
0,1295,3,"inductive","laptop","relative_clause","29","English",25,"2","Thanks for the survey."
2,17.1,1,"inductive","sweater","relative_clause","29","English",25,"2","Thanks for the survey."
-4,200,4,"inductive","coffee maker","relative_clause","29","English",25,"2","Thanks for the survey."
3,124,3,"concrete","coffee maker","relative_clause","29","English",25,"2","Thanks for the survey."
4,2,0,"inductive","coffee maker","relative_clause","29","English",25,"2","Thanks for the survey."
-4,24,0,"concrete","headphones","relative_clause","29","English",25,"2","Thanks for the survey."
